Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
"A Taste of a Distant Home, Minus the Chopping",,1039127838,Newspapers," Dizik, Alina
Alina
Alina Dizik
Dizik
Alina Dizik",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2758672091 , 71673322 , 117310 , WSJO , WSJOWSJO20120912000020120911e89b00acb", News," Sep 12, 2012",, English, English, n/a," New York, N.Y.","Sep 12, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1039127838?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=A+Taste+of+a+Distant+Home%2C+Minus+the+Chopping&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-09-12&amp;volume=&amp;issue=&amp;spage=&amp;au=Dizik%2C+Alina&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Fond Memories of the 'Forgotten Borough',,1039136849,Newspapers," Chou, Kimberly
Kimberly
Kimberly Chou
Chou
Kimberly Chou",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2758790461 , 71695572 , 117310 , WSJO , WSJOWSJO20120913000020120913e89d000jh", News," Sep 13, 2012",, English, English, n/a," New York, N.Y.","Sep 13, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1039136849?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Fond+Memories+of+the+%27Forgotten+Borough%27&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-09-13&amp;volume=&amp;issue=&amp;spage=&amp;au=Chou%2C+Kimberly&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Sports Plan Faces Fight; Community Opposition Swells in Queens Over Proposal for New Arenas and Mall,  An ambitious Bloomberg administration plan to remake a corner of Queens with two professional-league sports arenas and a roughly 1-million-square-foot mall is meeting with unexpected and growing opposition that could stymie the effort.,1039164766,Newspapers," Kusisto, Laura
Laura
Laura Kusisto
Kusisto
Laura Kusisto",," Citi Field
711310 , Sterling Equities
237210"," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2758938311 , 71695572 , 117310 , WSJO , WSJOWSJO20120913000020120913e89d0012x", News," Sep 13, 2012",, English, English, n/a," New York, N.Y.","Sep 13, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1039164766?accountid=14496,,,, n/a,," Cities , Parks & recreation areas , Soccer , Professional soccer , Flushing Meadows Corona Park , Bloomberg, Michael",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Sports+Plan+Faces+Fight%3B+Community+Opposition+Swells+in+Queens+Over+Proposal+for+New+Arenas+and+Mall&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-09-13&amp;volume=&amp;issue=&amp;spage=&amp;au=Kusisto%2C+Laura&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
U.S. Probes Alleged Video Producer,"  Hussam Ayloush, executive director of the Council on American-Islamic Relations in Southern California, said the Christian group in Duarte was ""well known for being Coptic,"" the term for Egyptian Christians.",1039297278,Newspapers," Devlin, Barrett
Barrett
Barrett Devlin
Devlin
Devlin Barrett , Audi, Tamara
Tamara
Tamara Audi
Audi
Tamara Audi , Orden, Erica
Erica
Erica Orden
Orden
Erica Orden",," Google Inc
519130 , Council on American-Islamic Relations
813319"," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2759735991 , 71730242 , 117310 , WSJO , WSJOWSJO20120914000020120913e89d008sp", News," Sep 14, 2012",, English, English, n/a," New York, N.Y.","Sep 14, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1039297278?accountid=14496,,,, n/a,," Television programming , Christians , Motion picture directors & producers , Muslims , Southern California , Los Angeles County California , Muhammad (prophet)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+Probes+Alleged+Video+Producer&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-09-14&amp;volume=&amp;issue=&amp;spage=&amp;au=Devlin%2C+Barrett%3BAudi%2C+Tamara%3BOrden%2C+Erica&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
: Training Teachers to Embrace Reform; Chicago-style war with unions is the past. Here's how Finland and Ontario found a new way forward,,1039559902,Newspapers," Ripley, Amanda
Amanda
Amanda Ripley
Ripley
Amanda Ripley",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2760790491 , 71730242 , 117310 , WSJO , WSJOWSJO20120914000020120914e89e00aq6", News," Sep 14, 2012",, English, English, n/a," New York, N.Y.","Sep 14, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1039559902?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=%3A+Training+Teachers+to+Embrace+Reform%3B+Chicago-style+war+with+unions+is+the+past.+Here%27s+how+Finland+and+Ontario+found+a+new+way+forward&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-09-14&amp;volume=&amp;issue=&amp;spage=&amp;au=Ripley%2C+Amanda&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Illegal Immigration Emerges as New Crisis for Greece--And EU,,1039573083,Newspapers," Stevis, Matina
Matina
Matina Stevis
Stevis
Matina Stevis",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2760917901 , 71769202 , 117310 , WSJO , WSJOWSJO20120915000020120915e89f001e4", News," Sep 15, 2012",, English, English, n/a," New York, N.Y.","Sep 15, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1039573083?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Illegal+Immigration+Emerges+as+New+Crisis+for+Greece--And+EU&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-09-15&amp;volume=&amp;issue=&amp;spage=&amp;au=Stevis%2C+Matina&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
REVIEW --- Training Teachers to Embrace Reform --- Chicago-style war with unions is the past; Here's how Finland and Ontario found a new way forward,"  The Finns shut down the middling teacher-training schools that dotted the rural landscape and moved teacher preparation into the elite universities, where only the top echelon of high-school graduates could study (something the U.S. has never attempted). [...]they were able to raise public and political confidence -- and when that happened, it made it possible for them to get higher salaries and even higher quality recruits into teaching.""",1039591777,Newspapers," Ripley, Amanda
Amanda
Amanda Ripley
Ripley
Amanda Ripley",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2761071011 , 71789032 , 7510 , WSJ , DWJNJ000000020120915e89f0001i", Commentary," Sep 15, 2012",0099-9660, English, English, C.2," New York, N.Y.","Sep 15, 2012",Wall Street Journal,2012,https://search.proquest.com/docview/1039591777?accountid=14496," 9180 International , 8306 Schools and educational services"," 9180 International , 8306 Schools and educational services"," 9180 International , 8306 Schools and educational services", C.2," 9180 International , 8306 Schools and educational services"," Teachers , Strikes , Teaching , Schools , Education reform , Teacher education , Chicago Illinois , Finland , Ontario Canada",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=REVIEW+---+Training+Teachers+to+Embrace+Reform+---+Chicago-style+war+with+unions+is+the+past%3B+Here%27s+how+Finland+and+Ontario+found+a+new+way+forward&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2012-09-15&amp;volume=&amp;issue=&amp;spage=C.2&amp;au=Ripley%2C+Amanda&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Retailers Look North,"  [...]the door to Canada is opening wider thanks to a stronger Canadian dollar, a relatively robust economy and a loosening of the commercial real estate market, in part because of the downsizing of some longtime retailers like Sears Canada. [...]many of the new American arrivals are moving into existing spaces or expanding through acquisitions.",1039879793,Newspapers," Austen, Ian
Ian
Ian Austen
Austen
Ian Austen , Clifford, Stephanie
Stephanie
Stephanie Clifford
Clifford
Stephanie Clifford", NYTIAO," Costco Wholesale Corp
452910 , J Crew Group Inc
448140
454113 , Tesla Motors Inc
336999"," Copyright New York Times Company Sep 15, 2012"," 2762407641 , 71783282 , 7818 , NYTIAO , NYT , 855600-20120915", News," Sep 15, 2012",0362-4331, English, English, B.1," New York, N.Y.","Sep 15, 2012",New York Times,2012,https://search.proquest.com/docview/1039879793?accountid=14496,,,, B.1,," Commercial real estate , Retail stores , Retailing industry , Canadian dollar , Economic conditions , Foreign investment , Canada , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Retailers+Look+North%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-09-15&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Austen%2C+Ian%3BClifford%2C+Stephanie&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Don't Show Me the Money!,"  Libor and MF Global Holdings; HSBC's money-laundering of Mexican drug-cartel money; ""the London Whale"" whose huge trades cost J.P. Morgan Chase billions; leveraged buyouts and mortgage-backed securities and derivatives and stimulus packages, Bain Capital and the tottering euro and the Greek bailout. Reverberations from the largely bank-induced financial debacle of 2008 still ripple outward, lapping at our retirement plans and hard-earned savings.",1039691630,Newspapers," Atlas, James
James
James Atlas
Atlas
James Atlas", NYTIAO,," Copyright New York Times Company Sep 16, 2012"," 2761755251 , 71821502 , 7818 , NYTIAO , NYT , 851663-20120916", Commentary," Sep 16, 2012",0362-4331, English, English, SR.1," New York, N.Y.","Sep 16, 2012",New York Times,2012,https://search.proquest.com/docview/1039691630?accountid=14496,,,, SR.1,," Global economy , Wealth , Financial services",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Don%27t+Show+Me+the+Money%21%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-09-16&amp;volume=&amp;issue=&amp;spage=SR.1&amp;au=Atlas%2C+James&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"Landing in Brazil, this time by choice; Africans are pouring into a nation that offers opportunities as well as obstacles.","  Outside, the corner is almost always crowded with recent arrivals from Nigeria, Congo, Angola, Senegal and Ivory Coast, among other countries, who pass posters for evangelical Christian events near the four businesses, just walking distance from Brazil's stock market and a frightening street community of hundreds of drug addicts. According to the Justice Ministry, in 2011 there were slightly more than 15,000 documented Africans in Brazil, almost three times as many as there were in 2009.",1039692264,Newspapers," Bevins, Vincent
Vincent
Vincent Bevins
Bevins
Vincent Bevins",,, (Copyright (c) 2012 Los Angeles Times)," 2761739241 , 71786552 , 7683 , ANGE , LATM120030086", News," Sep 16, 2012",0458-3035, English, English, A.8," Los Angeles, Calif.","Sep 16, 2012",Los Angeles Times,2012,https://search.proquest.com/docview/1039692264?accountid=14496,,,, A.8,," Blacks , Economic conditions , Aliens , Labor market , Immigration , Foreign labor , Africa , Brazil",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Landing+in+Brazil%2C+this+time+by+choice%3B+Africans+are+pouring+into+a+nation+that+offers+opportunities+as+well+as+obstacles.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2012-09-16&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Bevins%2C+Vincent&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"Catholics Then, Muslims Now","  In the years after World War I, Catholic radicals carried out a deadly wave of terrorist attacks in the United States.",1040756623,Newspapers," Saunders, Doug
Doug
Doug Saunders
Saunders
Doug Saunders", NYTIAO," Society of Muslim Brothers
813110"," Copyright New York Times Company Sep 18, 2012"," 2763279541 , 71900482 , 7818 , NYTIAO , NYT , 898856-20120918", Commentary," Sep 18, 2012",0362-4331, English, English, A.25," New York, N.Y.","Sep 18, 2012",New York Times,2012,https://search.proquest.com/docview/1040756623?accountid=14496,,,, A.25,," Muslim Americans , Violence , Muslims , Terrorism , Books , Christian Islamic relations , Missouri , Illinois , United States--US , Middle East , Bachmann, Michele , Russell, Bertrand Arthur William (1872-1970) , Blanshard, Paul",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Catholics+Then%2C+Muslims+Now%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-09-18&amp;volume=&amp;issue=&amp;spage=A.25&amp;au=Saunders%2C+Doug&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"CAMPAIGN 2012; Romney belittles Obama voters in video; Speaking privately, he says the 47% who back the president pay no income tax and feel 'entitled' to aid.","  (Romney too has been criticized for paying far less in taxes, as a percentage of his income, than many middle-class workers because most of his income derives from investments, which are taxed at a lower rate than earnings.) The video was released at an already fraught time, amid news articles detailing internal dissent among Romney's top advisors and questions about the effectiveness of his economic message.",1040759896,Newspapers," Mehta, Seema
Seema
Seema Mehta
Mehta
Seema Mehta",," Mother Jones
511120 , Republican Party
813940", (Copyright (c) 2012 Los Angeles Times)," 2763286971 , 71902032 , 7683 , ANGE , LATM120030336", News," Sep 18, 2012",0458-3035, English, English, A.1," Los Angeles, Calif.","Sep 18, 2012",Los Angeles Times,2012,https://search.proquest.com/docview/1040759896?accountid=14496,,,, A.1,," Political campaigns , Social services , Video recordings , Presidential elections , Income taxes , United States--US , Romney, W Mitt",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CAMPAIGN+2012%3B+Romney+belittles+Obama+voters+in+video%3B+Speaking+privately%2C+he+says+the+47%25+who+back+the+president+pay+no+income+tax+and+feel+%27entitled%27+to+aid.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2012-09-18&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Mehta%2C+Seema&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
Health-Law Limits Cloud Democrats' Push for Hispanic Vote,"  The Western Growers Association, a trade group of produce farmers in Arizona and California, has said that it is worried that many field workers will lose employer health insurance after the law takes full effect due to new requirements that ban the sale of insurance plans with annual or lifetime limits.",1040873224,Newspapers," Radnofsky, Louise
Louise
Louise Radnofsky
Radnofsky
Louise Radnofsky",," Congress
921120 , New York Times Co
511110
511120
515112
515120 , Department of Health & Human Services
923120"," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2764151561 , 71885822 , 117310 , WSJO , WSJOWSJO20120918000020120918e89i009sw", News," Sep 18, 2012",, English, English, n/a," New York, N.Y.","Sep 18, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1040873224?accountid=14496,,,, n/a,," Aliens , Hispanic Americans , Insurance policies , United States--US , California , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Health-Law+Limits+Cloud+Democrats%27+Push+for+Hispanic+Vote&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-09-18&amp;volume=&amp;issue=&amp;spage=&amp;au=Radnofsky%2C+Louise&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Republicans Push Bill to Help Foreign Science Graduates Stay,"  According to the university leaders, in 2009 foreigners made up about 45 percent of all graduate students in engineering, math, computer and physical sciences, and they earned 52 percent of all new doctoral degrees in those fields.",1040911326,Newspapers," Preston, Julia
Julia
Julia Preston
Preston
Julia Preston", NYTIAO," Congress
921120 , House of Representatives-Judiciary, Committee on the
921120 , House of Representatives
921120"," Copyright New York Times Company Sep 19, 2012"," 2764340171 , 71950052 , 7818 , NYTIAO , NYT , 921912-20120919", News," Sep 19, 2012",0362-4331, English, English, A.20," New York, N.Y.","Sep 19, 2012",New York Times,2012,https://search.proquest.com/docview/1040911326?accountid=14496,,,, A.20,," Aliens , Science , Bills , Academic degrees , Identification documents , Political campaigns , Immigration policy , Passports & visas , California , Texas , United States--US , Obama, Barack , Schumer, Charles E , Lofgren, Zoe , Cantor, Eric , Cuellar, Henry",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Republicans+Push+Bill+to+Help+Foreign+Science+Graduates+Stay%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-09-19&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=Preston%2C+Julia&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
World-Wide,  The deal for the first time links teacher evaluations to students' test scores and lets the city fire poor performers.,1040950428,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",," Petroleos Mexicanos
211111 , Agency for International Development--AID
928120 , National Football League--NFL
813990
711211"," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2764455031 , 71954962 , 7510 , WSJ , DWJNJ000000020120919e89j0003m", News," Sep 19, 2012",0099-9660, English, English, A.1," New York, N.Y.","Sep 19, 2012",Wall Street Journal,2012,https://search.proquest.com/docview/1040950428?accountid=14496,,,, A.1,," Chicago Illinois , United States--US , China",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World-Wide&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2012-09-19&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
CAMPAIGN 2012; Romney says he would fix immigration; The Republican tells a Latino audience that he would find a bipartisan solution.,"  ""Because this is the party of opportunity and hope.",1041125181,Newspapers," Mehta, Seema
Seema
Seema Mehta
Mehta
Seema Mehta",," Republican Party
813940", (Copyright (c) 2012 Los Angeles Times)," 2765641221 , 71994892 , 7683 , ANGE , LATM120030528", News," Sep 20, 2012",0458-3035, English, English, AA.2," Los Angeles, Calif.","Sep 20, 2012",Los Angeles Times,2012,https://search.proquest.com/docview/1041125181?accountid=14496,,,, AA.2,," Hispanic Americans , Aliens , Political campaigns , Primaries & caucuses , Presidential elections , Immigration policy , Romney, W Mitt",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CAMPAIGN+2012%3B+Romney+says+he+would+fix+immigration%3B+The+Republican+tells+a+Latino+audience+that+he+would+find+a+bipartisan+solution.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2012-09-20&amp;volume=&amp;issue=&amp;spage=AA.2&amp;au=Mehta%2C+Seema&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"Rooting for Home, If Not Yet a Home Team","  [...]it is not officially recognized as a country. Russia, an ally of Serbia's, is a permanent member of the United Nations Security Council and holds veto power.",1041133760,Newspapers," Montague, James
James
James Montague
Montague
James Montague", NYTIAO,," Copyright New York Times Company Sep 20, 2012"," 2765759301 , 71991892 , 7818 , NYTIAO , NYT , 935573-20120920", NEWSPAPER," Sep 20, 2012",0362-4331, English, English, B.13," New York, N.Y.","Sep 20, 2012",New York Times,2012,https://search.proquest.com/docview/1041133760?accountid=14496,,,, B.13,," Soccer , Kosovo",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Rooting+for+Home%2C+If+Not+Yet+a+Home+Team%3A+%5BSports+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-09-20&amp;volume=&amp;issue=&amp;spage=B.13&amp;au=Montague%2C+James&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"On Air and Before Audiences, Romney Makes Push for Hispanic Vote","  Mitt Romney, hunting for an electoral edge in swing states, is intensifying his push for Hispanic voters, ratcheting up his Spanish-language advertising, deploying a Spanish-speaking son to court Latino leaders and putting himself in front of a growing number of Hispanic audiences.",1041133963,Newspapers," Barbaro, Michael
Michael
Michael Barbaro
Barbaro
Michael Barbaro", NYTIAO,," Copyright New York Times Company Sep 20, 2012"," 2765758021 , 71991892 , 7818 , NYTIAO , NYT , 947610-20120920", NEWSPAPER," Sep 20, 2012",0362-4331, English, English, A.15," New York, N.Y.","Sep 20, 2012",New York Times,2012,https://search.proquest.com/docview/1041133963?accountid=14496,,,, A.15,," Hispanic Americans , Political advertising , Presidential elections , Political campaigns , United States--US , Romney, W Mitt",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=On+Air+and+Before+Audiences%2C+Romney+Makes+Push+for+Hispanic+Vote%3A+%5BPolitics%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-09-20&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Barbaro%2C+Michael&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Refugees Await Exit From India Camps,"  BALAJAN, India--Nearly 200,000 refugees, mostly Muslim, are crowded into a couple of hundred makeshift camps in a pocket of the Indian state of Assam, waiting amid deteriorating conditions to return to their homes while the government verifies their citizenship status. The violence has claimed 97 lives and caused hundreds of thousands to flee their homes, filling at the peak of the crisis more than 300 relief camps across four districts, including Kokrajhar and Dhubri, a largely Muslim district.",1041242284,Newspapers," Bahree, Megha
Megha
Megha Bahree
Bahree
Megha Bahree",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2766467941 , 71978852 , 117310 , WSJO , WSJOWSJO20120920000020120920e89k007bx", News," Sep 20, 2012",, English, English, n/a," New York, N.Y.","Sep 20, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1041242284?accountid=14496,,,, n/a,," Minority & ethnic violence , India , Bangladesh",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Refugees+Await+Exit+From+India+Camps&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-09-20&amp;volume=&amp;issue=&amp;spage=&amp;au=Bahree%2C+Megha&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
