Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
World-Wide,"  The police officer who fatally shot an unarmed black man in Tulsa, Okla., was charged with first-degree manslaughter. ---",1822324095,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4191161651 , 107943442 , 7510 , WSJ , DWJNJ000000020160923ec9n0003h", News," Sep 23, 2016",0099-9660, English, English, A.1," New York, N.Y.","Sep 23, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1822324095?accountid=14496, A.1," Police brutality , Syria , United States--US , Iran , North Carolina , Saudi Arabia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World-Wide&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-09-23&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Erdogan War on Cleric Hits U.S. Classrooms --- Turkey hired lawyers to challenge schools it says are tied to Fethullah Gulen,"  A global proxy war between the president of Turkey and his No. 1 nemesis played out early this year in an otherwise routine public-school board meeting in Fremont, Calif. The attorney, from London-based Amsterdam &amp; Partners LLP, ""has been following us around lately"" trying to block the chain's projects, Caprice Young, chief executive of Magnolia Public Schools, told the Fremont board.",1822328110,Newspapers," Dugan, Ianthe Jeanne
Dugan
Jeanne
Ianthe
Ianthe Jeanne Dugan; Douglas Belkin , Belkin, Douglas
Belkin
Douglas , Dugan, Ianthe Jeanne
Dugan
Jeanne
Ianthe
Ianthe Jeanne Dugan , Belkin, Douglas
Belkin
Douglas
Douglas Belkin",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4191161531 , 107943442 , 7510 , WSJ , DWJNJ000000020160923ec9n00033", News," Sep 23, 2016",0099-9660, English, English, A.1," New York, N.Y.","Sep 23, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1822328110?accountid=14496, A.1," School boards , Coups d etat , Public schools , Pennsylvania , Erdogan, Recep Tayyip , Gulen, Fethullah",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Erdogan+War+on+Cleric+Hits+U.S.+Classrooms+---+Turkey+hired+lawyers+to+challenge+schools+it+says+are+tied+to+Fethullah+Gulen&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-09-23&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Dugan%2C+Ianthe+Jeanne%3BBelkin%2C+Douglas&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
What's News: World-Wide,"  The police officer who fatally shot an unarmed black man in Tulsa, Okla., was charged with first-degree manslaughter.",1822354135,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4191332881 , 107936722 , 117310 , WSJO , WSJOWSJO20160923000020160923ec9n001mf", News," Sep 23, 2016",, English, English, n/a," New York, N.Y.","Sep 23, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1822354135?accountid=14496, n/a," Police brutality , Syria , United States--US , Iran , North Carolina , Saudi Arabia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=What%27s+News%3A+World-Wide%3A+%5B2%5D&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-23&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Transcript: Q&amp;A With Dallas Fed's Robert Kaplan in Houston; Official talks about the U.S. and Texas economies, oil prices and the outlook on interest rates",,1822507351,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4192035561 , 107936722 , 117310 , WSJO , WSJOWSJO20160923000020160923ec9n00byl", News," Sep 23, 2016",, English, English, n/a," New York, N.Y.","Sep 23, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1822507351?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Transcript%3A+Q%26amp%3BA+With+Dallas+Fed%27s+Robert+Kaplan+in+Houston%3B+Official+talks+about+the+U.S.+and+Texas+economies%2C+oil+prices+and+the+outlook+on+interest+rates&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-23&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Mass deportation isn't just impractical. It's very, very dangerous. (Posted 2016-09-23 23:12:11)","  Trump's specific policy involves adding 5,000 Border Patrol agents, tripling the number of Immigration and Customs Enforcement deportation agents, creating a special deportation force that he has described as a military unit and deporting not merely people who have been convicted of crimes but also immigrants on visa overstays and undocumented immigrants who have been arrested, even if not convicted. Starting in 1992, they promulgated official policies such as the ""Six Strategic Objectives for the Bosnian Serb People"" that included the forcible removal of other groups from towns and villages, using new ""crisis staffs"" made up of police and civilian paramilitaries.",1823519816,Newspapers," Allen, Danielle
Allen
Danielle
Danielle Allen , Richard Ashby Wilson
Richard Ashby Wilson , Allen, Danielle
Allen
Danielle
Danielle Allen , Richard Ashby Wilson
Richard Ashby Wilson",,," (Copyright The Washington Post Company, Sep 23, 2016)"," 4195667131 , 107943892 , 7653 , TWP , WPXX201609232016092323121100MassdeportationisntjustimpracticalIts", Editorial," Sep 23, 2016",0190-8286, English, English,," Washington, D.C.","Sep 23, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823519816?accountid=14496, n/a," Deportation , Violence , Political campaigns , Border patrol , Propaganda",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Mass+deportation+isn%27t+just+impractical.+It%27s+very%2C+very+dangerous.+%28Posted+2016-09-23+23%3A12%3A11%29%3A+It%27s+not+possible+to+force+out+millions+of+people+in+what+Donald+Trump+called+a+%22humane+and+efficient%22+manner.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-23&amp;volume=&amp;issue=&amp;spage=&amp;au=Allen%2C+Danielle%3BRichard+Ashby+Wilson&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Alberto Gonzales's eventful and disappointing Washington adventure (Posted 2016-09-23 18:04:26),"  In one of the most notorious episodes of the era, Gonzales was one of two Bush administration officials who paid a nighttime visit to the hospital bed of the ailing Attorney General John Ashcroft at George Washington University Hospital in a hurried, unsuccessful attempt to persuade him to sign documents authorizing electronic surveillance that the Justice Department's own lawyers had decided was unconstitutional.",1823520517,Newspapers," Mann, James
Mann
James
James Mann , Mann, James
Mann
James
James Mann",,," (Copyright The Washington Post Company, Sep 23, 2016)"," 4195667161 , 107943892 , 7653 , TWP , WPXX201609232016092318042600AlbertoGonzalesseventfulanddisappoint", News," Sep 23, 2016",0190-8286, English, English,," Washington, D.C.","Sep 23, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823520517?accountid=14496, n/a," Attorneys general , Surveillance , Questioning",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Alberto+Gonzales%27s+eventful+and+disappointing+Washington+adventure+%28Posted+2016-09-23+18%3A04%3A26%29%3A+Former+attorney+general+under+George+W.+Bush+recounts+his+controversial+tenure&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-23&amp;volume=&amp;issue=&amp;spage=&amp;au=Mann%2C+James&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Conservatives pour money into races for state attorneys general (Posted 2016-09-23 18:12:00),"  According to the Center for Responsive Politics, its top donor this year is Pfizer, with $125,000; eight others gave $100,000 each, including CVS Pharmacy, Blue Cross Blue Shield, Home Depot and Walmart, which also gave to RAGA.",1823531040,Newspapers," Mufson, Steven
Mufson
Steven
Steven Mufson , Mufson, Steven
Mufson
Steven
Steven Mufson",," Republican Party
813940 , Center for Responsive Politics
541720"," (Copyright The Washington Post Company, Sep 23, 2016)"," 4195667091 , 107943892 , 7653 , TWP , WPXX201609232016092318120000Conservativespourmoneyintoracesforsta", News," Sep 23, 2016",0190-8286, English, English,," Washington, D.C.","Sep 23, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823531040?accountid=14496, n/a," Attorneys general , Health care policy , Federal court decisions , Politics , Political parties , Energy industry",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Conservatives+pour+money+into+races+for+state+attorneys+general+%28Posted+2016-09-23+18%3A12%3A00%29%3A+The+fossil-fuel+industry+is+among+the+top+donors.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-23&amp;volume=&amp;issue=&amp;spage=&amp;au=Mufson%2C+Steven&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Is she 'likable enough'? (Posted 2016-09-23 14:42:23),"  The move, coming just six weeks before the election, is a frank admission that whether it traces to her embarrassingly public marital traumas, or to the arrows aimed at her during the White House years by conservative activists and news reports, or to a lifetime playing the role of the serious, responsible daughter, sister and wife, Hillary Clinton still struggles to be even ""likable enough,"" as candidate Barack Obama put it during the 2008 campaign.",1823531547,Newspapers," Fisher, Marc
Fisher
Marc
Marc Fisher , Fisher, Marc
Fisher
Marc
Marc Fisher",,," (Copyright The Washington Post Company, Sep 23, 2016)"," 4195667891 , 107943892 , 7653 , TWP , WPXX201609232016092314422300Isshelikableenoughea4ecd12", News," Sep 23, 2016",0190-8286, English, English,," Washington, D.C.","Sep 23, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823531547?accountid=14496, n/a," Presidential elections , Candidates , Political campaigns",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Is+she+%27likable+enough%27%3F+%28Posted+2016-09-23+14%3A42%3A23%29%3A+Coaxing+Hillary+Clinton+to+be+more+human+is+proving+a+steep+challenge+for+the+Democratic+nominee+and+her+allies.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-23&amp;volume=&amp;issue=&amp;spage=&amp;au=Fisher%2C+Marc&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Erdogan War on Cleric Hits U.S. Classrooms --- Turkey hired lawyers to challenge schools it says are tied to Fethullah Gulen,"  A global proxy war between the president of Turkey and his No. 1 nemesis played out early this year in an otherwise routine public-school board meeting in Fremont, Calif. The attorney, from London-based Amsterdam &amp; Partners LLP, ""has been following us around lately"" trying to block the chain's projects, Caprice Young, chief executive of Magnolia Public Schools, told the Fremont board.",1823613512,Newspapers," Dugan, Ianthe Jeanne
Dugan
Jeanne
Ianthe
Ianthe Jeanne Dugan; Douglas Belkin , Belkin, Douglas
Belkin
Douglas , Dugan, Ianthe Jeanne
Dugan
Jeanne
Ianthe
Ianthe Jeanne Dugan , Belkin, Douglas
Belkin
Douglas
Douglas Belkin",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4195916051 , 107943442 , 7510 , WSJ , DWJNJ000000020160928ec9n00001", News," Sep 23, 2016",0099-9660, English, English, A.1," New York, N.Y.","Sep 23, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1823613512?accountid=14496, A.1," School boards , Coups d etat , United States--US , California , Erdogan, Recep Tayyip",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Erdogan+War+on+Cleric+Hits+U.S.+Classrooms+---+Turkey+hired+lawyers+to+challenge+schools+it+says+are+tied+to+Fethullah+Gulen%3A+%5B1%5D&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-09-23&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Dugan%2C+Ianthe+Jeanne%3BBelkin%2C+Douglas&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Ahmad Khan Rahami Took Long Path to Radicalization; New York-New Jersey bombing suspect long shifted between several different worlds,"  Mosques, often run by an older generation, often declare their houses of worship off-limits to political discussion that they fear could attract unwanted attention from law enforcement, community leaders say. ""There's not much of a known al Qaeda presence in Quetta, and there's not much of a known ISIS presence in Quetta,"" said Jonah Blank, a southeast Asia expert and senior political scientist at the RAND Corporation.",1822520728,Newspapers," Bendavid, Naftali
Bendavid
Naftali
Naftali Bendavid; Tamara Audi , Audi, Tamara
Audi
Tamara , Bendavid, Naftali
Bendavid
Naftali
Naftali Bendavid , Audi, Tamara
Audi
Tamara
Tamara Audi",," Federal Bureau of Investigation--FBI
922120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4192063441 , 107961652 , 117310 , WSJO , WSJOWSJO20160924000020160924ec9o00001", News," Sep 24, 2016",, English, English, n/a," New York, N.Y.","Sep 24, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1822520728?accountid=14496, n/a," Violence , Muslims , Investigations , United States--US , Quetta Pakistan , Pakistan , Afghanistan , New Jersey",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Ahmad+Khan+Rahami+Took+Long+Path+to+Radicalization%3B+New+York-New+Jersey+bombing+suspect+long+shifted+between+several+different+worlds&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-24&amp;volume=&amp;issue=&amp;spage=&amp;au=Bendavid%2C+Naftali%3BAudi%2C+Tamara&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Haitians Find a Door to U.S. Abruptly Shut,"  [...]after months of traveling across nine international borders, the Haitians made it to Tijuana, where thousands of their countrymen had already been allowed to enter the United States this year. Mexican officials say as many as 1,000 -- are still in Tijuana, crowding the city's migrant shelters, budget hotels and rooms-for-rent where they have spent many days waiting for their appointments with American immigration officials.",1822588764,Newspapers," Semple, Kirk
Semple
Kirk
Kirk Semple , Semple, Kirk
Semple
Kirk
Kirk Semple", NYTIAO,," Copyright New York Times Company Sep 24, 2016"," 4192233901 , 107962472 , 7818 , NYTIAO , NYT , 664723-20160924", News," Sep 24, 2016",0362-4331, English, English, A.1," New York, N.Y.","Sep 24, 2016",New York Times,2016,https://search.proquest.com/docview/1822588764?accountid=14496, A.1," Passports & visas , Deportation , Immigration policy , Haiti , United States--US , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Haitians+Find+a+Door+to+U.S.+Abruptly+Shut%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-09-24&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Semple%2C+Kirk&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Young 'In-Betweeners' Contribute to a Rich Recruiting Pool for Jihadists,"  Since I am neither French nor Arab, neither American nor Afghan, I am Muslim and to hell with you all,"" he added.\n",1822588770,Newspapers," Scott, Shane
Scott
Shane
Scott Shane , Perez-Pena, Richard
Perez-Pena
Richard
Richard Perez-Pena , Breeden, Aurelien
Breeden
Aurelien
Aurelien Breeden , Scott, Shane
Scott
Shane
Scott Shane , Perez-Pena, Richard
Perez-Pena
Richard
Richard Perez-Pena , Breeden, Aurelien
Breeden
Aurelien
Aurelien Breeden", NYTIAO," Al Qaeda
813940 , George Washington University
611310"," Copyright New York Times Company Sep 24, 2016"," 4192233571 , 107962472 , 7818 , NYTIAO , NYT , 639125-20160924", NEWSPAPER," Sep 24, 2016",0362-4331, English, English, A.18," New York, N.Y.","Sep 24, 2016",New York Times,2016,https://search.proquest.com/docview/1822588770?accountid=14496, A.18," Stabbings , Aliens , Muslims , Marathons , Extremism , New Jersey , New York , Tsarnaev, Tamerlan , Farook, Syed Rizwan , Mateen, Omar , al-Adnani, Abu Muhammad , Bin Laden, Osama",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Young+%27In-Betweeners%27+Contribute+to+a+Rich+Recruiting+Pool+for+Jihadists%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-09-24&amp;volume=&amp;issue=&amp;spage=A.18&amp;au=Scott%2C+Shane%3BPerez-Pena%2C+Richard%3BBreeden%2C+Aurelien&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
