Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Michael Reese part of Jewish legacy,"While Orthodox congregations traditionally fast and recite from the Book of Lamentations, members of Aitz Hayim have added a more personal touch -- pondering the evolution of classic Reform Judaism, what they perceive to be a decline of American Zionism and gentrification of neighborhoods that has converted many of the city's synagogues into churches.",420750947,Newspapers," Brachear, Manya A
Brachear
A
Manya
Manya A Brachear",," Michael Reese Hospital & Medical Center-Chicago IL
621111
622110", (Copyright 2008 by the Chicago Tribune)," 1527479101 , 39982191 , 7684 , CTRB , TRIB200808070873", News," Aug 8, 2008",1085-6706, English, English, 2C.10," Chicago, Ill.","Aug 8, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420750947?accountid=14496,,,, 10,," Hospitals , Mosques & temples , History , Judaism , Jews",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Michael+Reese+part+of+Jewish+legacy%3A+Congregation%27s+Tisha+B%27Av+observation+will+lament+loss+of+hospital+and+temple&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-08-08&amp;volume=&amp;issue=&amp;spage=10&amp;au=Brachear%2C+Manya+A&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"LABOR; Focus shifts to employers in workers' comp audits; A stepped-up state program of sweeps of factories, farms and other sites is highlighting abuses by companies.","For a decade, California employers and their advocates in Sacramento complained about the high cost of workers' compensation insurance and condemned abuses of the system by employees, who they said fake claims, exaggerate medical conditions and collect fat disability benefits. The industries are targeted by the employment task force, which includes the state labor commissioner's office, the Employment Development Department, the Division of Occupational Safety and Health, the Contractors State License Board and the U.S. Department of Labor.",422246096,Newspapers," Lifsher, Marc
Lifsher
Marc
Marc Lifsher",,, (Copyright (c) 2008 Los Angeles Times)," 1527387211 , 39979991 , 7683 , ANGE , LATM080038508", News," Aug 8, 2008",0458-3035, English, English, C.1," Los Angeles, Calif.","Aug 8, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422246096?accountid=14496,,,, C.1,," Task forces , Law , Insurance policies , Fines & penalties , Workers compensation , Employers , Violations , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=LABOR%3B+Focus+shifts+to+employers+in+workers%27+comp+audits%3B+A+stepped-up+state+program+of+sweeps+of+factories%2C+farms+and+other+sites+is+highlighting+abuses+by+companies.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-08-08&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Lifsher%2C+Marc&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"National Briefing / ARIZONA; SUV rolls over, killing nine of 19",,422253426,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright (c) 2008 Los Angeles Times)," 1527386311 , 39979991 , 7683 , ANGE , LATM080038589", News," Aug 8, 2008",0458-3035, English, English, A.12," Los Angeles, Calif.","Aug 8, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422253426?accountid=14496,,,, A.12,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=National+Briefing+%2F+ARIZONA%3B+SUV+rolls+over%2C+killing+nine+of+19&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-08-08&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Anonymous&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Nuns, hospital staffs clash; Sisters of St. Joseph used to fight for labor. Now they are accused of being anti-union.","Service Employees International Union United Healthcare Workers-West is seeking to unionize more than 8,000 caregivers, including cafeteria workers and X-ray technicians, at five St. Joseph Health System hospitals -- three in Orange County and two in Northern California. The union said the sisters have used union-busting tactics they once crusaded against: holding mandatory meetings advising workers against unionizing, barring union officials from distributing leaflets, intimidating labor organizers with photographers and security guards, and hiring anti-union consultants.",422301551,Newspapers," Barboza, Tony
Barboza
Tony
Tony Barboza",," Service Employees International Union
813930 , St Joseph Health System-California
622110", (Copyright (c) 2008 Los Angeles Times)," 1527386781 , 39979991 , 7683 , ANGE , LATM080038553", News," Aug 8, 2008",0458-3035, English, English, B.1," Los Angeles, Calif.","Aug 8, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422301551?accountid=14496,,,, B.1,," Nonprofit hospitals , Labor unions , Medical personnel , Health care , Unionization , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Nuns%2C+hospital+staffs+clash%3B+Sisters+of+St.+Joseph+used+to+fight+for+labor.+Now+they+are+accused+of+being+anti-union.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-08-08&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Barboza%2C+Tony&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Tweaking immigration; Three narrowly targeted reforms could ease the green-card problem while helping the economy.e,"Another, HR 6039:h6039ih.txt.pdf (along with a matching Senate bill, S 3084:s3084is.txt.pdf), would provide employer-sponsored cards to any foreigner with a U.S. job offer who earns an advanced degree in science, technology, math or engineering from a U.S. college or university.",422302093,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright (c) 2008 Los Angeles Times)," 1527387121 , 39979991 , 7683 , ANGE , LATM080038520", Editorial," Aug 8, 2008",0458-3035, English, English, A.18," Los Angeles, Calif.","Aug 8, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422302093?accountid=14496,,,, A.18,," Immigration policy , Aliens , Passports & visas , Bills , Workers , Foreign students , Reforms , Editorials -- Immigration policy , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Tweaking+immigration%3B+Three+narrowly+targeted+reforms+could+ease+the+green-card+problem+while+helping+the+economy.e&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-08-08&amp;volume=&amp;issue=&amp;spage=A.18&amp;au=Anonymous&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The Internet Is Ruining America's Movies and Music,"If this were 1978, Mr. Yorn would be a multiplatinum artist living in a Malibu mansion with mountains of cocaine on every horizontal surface, lithe, hippie-ish blonde groupies with names like Veruschka and Christie lining the hallways, and ridiculous Larry Rivers paintings on the bathroom walls. [...] a November 2007 report, published by the data analysis group Global Media Intelligence, informs us that: ""Making movies -- as distinct from owning libraries of fully-amortized films that continue to throw off sizeable profits -- has gone from a modestly profitable activity to one that now generates . . . substantial losses over the initial release of films to all worldwide markets, a period of roughly five years.""",399021309,Newspapers," Elizabeth Lee Wurtzel
Elizabeth Lee Wurtzel",,," (c) 2008 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1528027461 , 39990271 , 7510 , WSJ , WSJJ20080809000081", News," Aug 9, 2008",0099-9660, English, English, A.11," New York, N.Y.","Aug 9, 2008",Wall Street Journal,2008,https://search.proquest.com/docview/399021309?accountid=14496," 9190 United States , 8331 Internet services industry , 8307 Arts, entertainment & recreation"," 9190 United States , 8331 Internet services industry , 8307 Arts, entertainment & recreation"," 9190 United States , 8331 Internet services industry , 8307 Arts, entertainment & recreation", A.11," 9190 United States , 8331 Internet services industry , 8307 Arts, entertainment & recreation"," Motion pictures , Music industry , Musicians & conductors , Sculpture , Poverty , Musical theater , Musical performances , Manufacturing , Gross Domestic Product--GDP , Colleges & universities , Data analysis , Motion picture industry , Music industry , Internet , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Internet+Is+Ruining+America%27s+Movies+and+Music&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2008-08-09&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Elizabeth+Lee+Wurtzel&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Law Firm Files a Suit Over Immigration Rules,"Federal rules that limit the extent to which lawyers can advise companies on certain immigration matters are unconstitutional, according to a lawsuit filed by a law firm facing scrutiny from the U.S. Department of Labor.",399037029,Newspapers," Koppel, Nathan
Koppel
Nathan
Nathan Koppel",," Fragomen Del Rey Bernsen & Loewy LLP
541110 , Department of Labor-US
926150"," (c) 2008 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1528027011 , 39990271 , 7510 , WSJ , WSJJ20080809000044", News," Aug 9, 2008",0099-9660, English, English, A.4," New York, N.Y.","Aug 9, 2008",Wall Street Journal,2008,https://search.proquest.com/docview/399037029?accountid=14496," 9190 United States , 8305 Professional services not elsewhere classified , 4330 Litigation"," 9190 United States , 8305 Professional services not elsewhere classified , 4330 Litigation"," 9190 United States , 8305 Professional services not elsewhere classified , 4330 Litigation", A.4," 9190 United States , 8305 Professional services not elsewhere classified , 4330 Litigation"," Foreign labor , Litigation , Advisors , Immigration , Audits , Constitutional law",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Law+Firm+Files+a+Suit+Over+Immigration+Rules&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2008-08-09&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Koppel%2C+Nathan&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Companies Take Lead in Assimilation Efforts; Programs Aid Immigrant Workers,"Amid increasing public hostility to immigrants and intensifying efforts by local and federal authorities to crack down on illegal immigration, these business leaders hope to counter criticism that immigrants steal jobs and burden public services by highlighting the contributions they make to the U.S. economy and improving their ability to integrate.",410305821,Newspapers," Constable, Pamela
Constable
Pamela
Pamela Constable , NC Aizenman - Washington Post Staff Writers
NC Aizenman - Washington Post Staff Writers",,," Copyright The Washington Post Company Aug 9, 2008"," 1528020211 , 39990221 , 7653 , TWP , WPXX200808090E0C5B3D", News," Aug 9, 2008",0190-8286, English, English, B.1," Washington, D.C.","Aug 9, 2008",The Washington Post,2008,https://search.proquest.com/docview/410305821?accountid=14496,,,, B.1,," Aliens , Immigration , Corporate taxes , Concrete construction , Aliens , Assimilation , Washington DC",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Companies+Take+Lead+in+Assimilation+Efforts%3B+Programs+Aid+Immigrant+Workers&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-08-09&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Constable%2C+Pamela%3BNC+Aizenman+-+Washington+Post+Staff+Writers&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Beliefs; O.C. man gets personal with pope; Armando Cervantes is one of 12 young adults chosen to lunch with the spiritual leader at World Youth Day.,"Beliefs; O.C. man gets personal with pope; Armando Cervantes is one of 12 young adults chosen to lunch with the spiritual leader at World Youth Day. Cervantes was already preparing to lead a delegation from the diocese when he came in contact with officials from the U.S. Conference of Catholic Bishops, who asked if he might help out on a project while in Australia.",422276242,Newspapers," Padilla, Steve
Padilla
Steve
Steve Padilla",,, (Copyright (c) 2008 Los Angeles Times)," 1527971291 , 39989651 , 7683 , ANGE , LATM080038659", Feature," Aug 9, 2008",0458-3035, English, English, B.2," Los Angeles, Calif.","Aug 9, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422276242?accountid=14496,,,, B.2,," Young adults , Papal visits , Benedict XVI (Pope) , Cervantes, Armando",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Beliefs%3B+O.C.+man+gets+personal+with+pope%3B+Armando+Cervantes+is+one+of+12+young+adults+chosen+to+lunch+with+the+spiritual+leader+at+World+Youth+Day.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-08-09&amp;volume=&amp;issue=&amp;spage=B.2&amp;au=Padilla%2C+Steve&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"BOOK REVIEW; Depth, but on what footing?; The Way of the World; A Story of Truth and Hope in an Age of Extremism; Ron Suskind; Harper: 416 pp., $27.95","(There surely is an important book yet to be written about the heroism of the civil rights and, particularly, military lawyers who have sacrificed themselves and their careers in Pauline devotion to the cause of securing basic due process for the inmates of the Bush/Cheney gulag.) The author seems to have intended that the layering of these personal stories would add resonance and depth to a new set of allegations concerning the administration's dysfunction and, possibly, illegal misconduct.",422300761,Newspapers," Rutten, Tim
Rutten
Tim
Tim Rutten",,, (Copyright (c) 2008 Los Angeles Times)," 1527971591 , 39989651 , 7683 , ANGE , LATM080038617", Book Review-Favorable," Aug 9, 2008",0458-3035, English, English, E.1," Los Angeles, Calif.","Aug 9, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422300761?accountid=14496,,,, E.1,," Nonfiction , Politics , War , Books -- Way of the World: A Story of Truth and Hope in an Age of Extremism , Suskind, Ron",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=BOOK+REVIEW%3B+Depth%2C+but+on+what+footing%3F%3B+The+Way+of+the+World%3B+A+Story+of+Truth+and+Hope+in+an+Age+of+Extremism%3B+Ron+Suskind%3B+Harper%3A+416+pp.%2C+%2427.95&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-08-09&amp;volume=&amp;issue=&amp;spage=E.1&amp;au=Rutten%2C+Tim&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Inside The Times,"PAGE A16 SLOWING THE SPREAD OF JUNK FOOD In an effort to legislate away the bad eating habits of residents in Los Angeles, the City Council passed a one-year moratorium, now signed into law and effective as of last week, on any new fast-food restaurants in a 32-square-mile area south of Interstate 10, and the city is offering prospective owners of new grocery stores and non-fast-food restaurants large financial incentives to set up shop in the area.",433916524,Newspapers,, NYTIAO,," Copyright New York Times Company Aug 9, 2008"," 1527956781 , 39989371 , 7818 , NYTIAO , NYT , 856690-20080809", Summary," Aug 9, 2008",0362-4331, English, English, A.2," New York, N.Y.","Aug 9, 2008",New York Times,2008,https://search.proquest.com/docview/433916524?accountid=14496,,,, A.2,, Speedy trial,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Inside+The+Times%3A+%5BSummary%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2008-08-09&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Corporations Take Lead In Immigrant Integration,"Amid increasing public hostility to immigrants and intensifying efforts by local and federal authorities to crack down on illegal immigration, these business leaders hope to counter criticism that immigrants steal jobs and burden public services by highlighting the contributions they make to the U.S. economy and improving their ability to integrate.",410239331,Newspapers," Constable, Pamela
Constable
Pamela
Pamela Constable , NC Aizenman - Washington Post Staff Writers
NC Aizenman - Washington Post Staff Writers",,," Copyright The Washington Post Company Aug 10, 2008"," 1528356461 , 39995241 , 7653 , TWP , WPXX200808100E0D0F0D", News," Aug 10, 2008",0190-8286, English, English, A.1," Washington, D.C.","Aug 10, 2008",The Washington Post,2008,https://search.proquest.com/docview/410239331?accountid=14496,,,, A.1,," Aliens , Immigration , Corporate taxes , Concrete construction",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Corporations+Take+Lead+In+Immigrant+Integration&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-08-10&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Constable%2C+Pamela%3BNC+Aizenman+-+Washington+Post+Staff+Writers&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
