Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
GOP fringe revels in its Cleveland coming-out party,"  Welcome to the Donald Trump Republican National Convention. Police on the perimeter and in a boat could witness a few participants openly carrying handguns, the droning of the kudu horns, the guy carrying an eight-foot wooden cross, the woman who botched the words to ""The Star-Spangled Banner,"" and the primary challenger to John McCain who said, ""We don't need frail, fearful, old people representing us.""",1805203168,Newspapers," Milbank, Dana
Milbank
Dana
Dana Milbank , Milbank, Dana
Milbank
Dana
Dana Milbank",," Republican Party
813940"," (Copyright The Washington Post Company, Jul 19, 2016)"," 4120856971 , 106532132 , 7653 , TWP , WPXXWP20160719GOPfringerevelsinitsClevelandcomingoutpa735c1d36", News," Jul 19, 2016",0190-8286, English, English, A.2," Washington, D.C.","Jul 19, 2016",The Washington Post,2016,https://search.proquest.com/docview/1805203168?accountid=14496, A.2," Political conventions , Human remains , Conspiracy", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=GOP+fringe+revels+in+its+Cleveland+coming-out+party&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Milbank%2C+Dana&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"The Republican Convention: Clinton Attacked, Foes Silenced --- Trump critics denied a roll call on their move to let delegates back other candidates","  [...]Mr. Trump's campaign and its Republican National Committee allies presided over the most chaotic scene at a national party convention in generations, with hundreds of delegates shouting for a roll-call vote to disrupt his forthcoming nomination and one state delegation walking off the floor.",1805203722,Newspapers," Epstein, Reid J
Epstein
J
Reid
Reid J. Epstein , Epstein, Reid J
Epstein
J
Reid
Reid J. Epstein",," Republican Party
813940"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4120894691 , 106532422 , 7510 , WSJ , DWJNJ000000020160719ec7j0002o", News," Jul 19, 2016",0099-9660, English, English, A.7," New York, N.Y.","Jul 19, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1805203722?accountid=14496, A.7," Political conventions , Presidential elections , Cleveland Ohio , Clinton, Hillary , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Republican+Convention%3A+Clinton+Attacked%2C+Foes+Silenced+---+Trump+critics+denied+a+roll+call+on+their+move+to+let+delegates+back+other+candidates&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Epstein%2C+Reid+J&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Islamic State Claims Ax Attack by Teen Migrant on German Train; Investigators say 17-year-old who identified himself as an Afghan refugee adopted increasingly radical Islamist views recently,,1805208713,Newspapers," Troianovski, Anton
Troianovski
Anton
Anton Troianovski; William Wilkes , Wilkes, William
Wilkes
William , Troianovski, Anton
Troianovski
Anton
Anton Troianovski , Wilkes, William
Wilkes
William
William Wilkes",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4120933751 , 106519782 , 117310 , WSJO , WSJOWSJO20160719000020160719ec7j00335", News," Jul 19, 2016",, English, English, n/a," New York, N.Y.","Jul 19, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1805208713?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Islamic+State+Claims+Ax+Attack+by+Teen+Migrant+on+German+Train%3B+Investigators+say+17-year-old+who+identified+himself+as+an+Afghan+refugee+adopted+increasingly+radical+Islamist+views+recently&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=&amp;au=Troianovski%2C+Anton%3BWilkes%2C+William&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Illinois GOP breakfast not a TV production,"  [...]on ""Make America Safe Again"" night at the Republican National Convention, headlined by Melania Trump, the scheduled lineup included not only heroes from the battle of Benghazi and former Navy SEAL Marcus Luttrell, but the famous political strategist Chachi. Illinois Republican Party Chairman Tim Schneider defended Rauner's absence to me, saying that Illinois' chaotic state finances and the specter of Democratic Boss Mike Madigan keeps Rauner home.",1805221510,Newspapers," Kass, John
Kass
John
John Kass , Kass, John
Kass
John
John Kass",,, (Copyright 2016 by the Chicago Tribune)," 4120996211 , 106535682 , 7684 , CTRB , TRIB20160718253460590", News," Jul 19, 2016",1085-6706, English, English, 2," Chicago, Ill.","Jul 19, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1805221510?accountid=14496, 2," Political conventions , Television programs , Underfunded pension plans , Illinois , Cleveland Ohio",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Illinois+GOP+breakfast+not+a+TV+production&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=2&amp;au=Kass%2C+John&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The Republican Convention --- CAPITAL JOURNAL: Republicans Face a Fundamental Question,  Accumulated results from all Wall Street Journal/NBC News polling done in the first half of 2016 show Americans with no college education now make up a larger share of Republicans than of Democrats.,1805224151,Newspapers," Seib, Gerald F
Seib
F
Gerald
Gerald F. Seib , Seib, Gerald F
Seib
F
Gerald
Gerald F. Seib",," Republican Party
813940"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4121018501 , 106532422 , 7510 , WSJ , DWJNJ000000020160719ec7j0002v", Commentary," Jul 19, 2016",0099-9660, English, English, A.6," New York, N.Y.","Jul 19, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1805224151?accountid=14496, A.6," Presidential elections , Political conventions , Cleveland Ohio , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Republican+Convention+---+CAPITAL+JOURNAL%3A+Republicans+Face+a+Fundamental+Question&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Seib%2C+Gerald+F&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"On convention's opening night, Republicans appeal to their party's base","  CLEVELAND - CLEVELAND - Republicans gathered here Monday to begin making the case to a skeptical country that celebrity billionaire Donald Trump, the most unconventional and impulsive major-party standard-bearer in modern history, could be a credible and steadfast leader at a time of terrorist threats abroad and senseless tragedies at home. [...]the first night of the four-day Republican National Convention was spent largely playing to the party's divided base.",1805225574,Newspapers," Tumulty, Karen
Tumulty
Karen
Karen Tumulty , Rucker, Philip
Rucker
Philip
Philip Rucker , Tumulty, Karen
Tumulty
Karen
Karen Tumulty , Rucker, Philip
Rucker
Philip
Philip Rucker",," Republican Party
813940"," (Copyright The Washington Post Company, Jul 19, 2016)"," 4121015281 , 106532132 , 7653 , TWP , WPXXWP20160719c5d4441a", News," Jul 19, 2016",0190-8286, English, English, A.1," Washington, D.C.","Jul 19, 2016",The Washington Post,2016,https://search.proquest.com/docview/1805225574?accountid=14496, A.1," Political conventions , Candidates , Celebrities , Election results , Speaking , United States--US , Clinton, Hillary", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=On+convention%27s+opening+night%2C+Republicans+appeal+to+their+party%27s+base&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Tumulty%2C+Karen%3BRucker%2C+Philip&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"The 10-Point. A personal, guided tour to the best scoops and stories every day in The Wall Street Journal, from Editor in Chief Gerard Baker.","  TOP STORIES U.S. Regulators Defend Obama Administration's Fuel-Economy Standards Public-Health Officials Across U.S. Race to Build Defenses Against Zika Virus WORLD Afghan Migrant Shot Dead After Hatchet Attack on German Train U.S. Holds Split View of Cleric Erdogan Blames for Turkish Coup BUSINESS Fiat Chrysler Investigated by Regulators Over Sales Reports Netflix Reports Sharp Slowdown in User Growth MARKETS Carlyle Goes on Trial for a Financial-Crisis Meltdown Wal-Mart Escalates Fight With Visa, Blocks Cards at Three Canadian Stores Number of the Day $5 billion The amount Bank of America aims to reduce its annual costs by 2018 as part of its strategy to deal with persistently low interest rates that are eating away at lenders' profitability.",1805236616,Newspapers," Baker, Gerard
Baker
Gerard
Gerard Baker , Baker, Gerard
Baker
Gerard
Gerard Baker",," Yahoo Inc
519130 , State Police-Louisiana
922120 , Republican National Committee
813940 , Republican Party
813940"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4121119311 , 106519782 , 117310 , WSJO , WSJOWSJO20160719000020160719ec7j004jy", News," Jul 19, 2016",, English, English, n/a," New York, N.Y.","Jul 19, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1805236616?accountid=14496, n/a," Nominations , Political conventions , Pain , United States--US , Cleveland Ohio , Priebus, Reince , Mayer, Marissa , Clinton, Hillary",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+10-Point.+A+personal%2C+guided+tour+to+the+best+scoops+and+stories+every+day+in+The+Wall+Street+Journal%2C+from+Editor+in+Chief+Gerard+Baker.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=&amp;au=Baker%2C+Gerard&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Donald Trump Shows GOP's Economic Pillars Are Loosening; Presidential candidate's stances on trade, entitlements raise questions about party's identity","  Mr. Trump's current tax proposal would dwarf President George W. Bush's tax cuts of 2001 and 2003, with independent analyses showing that top earners would get the biggest boosts in after-tax income.",1805313012,Newspapers," Rubin, Richard
Rubin
Richard
Richard Rubin; Nick Timiraos , Timiraos, Nick
Timiraos
Nick , Rubin, Richard
Rubin
Richard
Richard Rubin , Timiraos, Nick
Timiraos
Nick
Nick Timiraos",," Republican Party
813940 , Emory University
611310 , American Enterprise Institute for Public Policy Research
541720"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4121580591 , 106519782 , 117310 , WSJO , WSJOWSJO20160719000020160719ec7j00c9q", News," Jul 19, 2016",, English, English, n/a," New York, N.Y.","Jul 19, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1805313012?accountid=14496, n/a," Medicare , Immigration , Taxes , Nominations , Primaries & caucuses , Political parties , Social security , United States--US , Buchanan, Patrick J , Huckabee, Mike , Bush, George W",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Donald+Trump+Shows+GOP%27s+Economic+Pillars+Are+Loosening%3B+Presidential+candidate%27s+stances+on+trade%2C+entitlements+raise+questions+about+party%27s+identity&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=&amp;au=Rubin%2C+Richard%3BTimiraos%2C+Nick&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
What Has Congress Ever Done for Us? The Monty Python lesson about the House and Senate GOP.,"  Universal pre-K, gun regulation, a $15 national minimum wage, an ObamaCare bailout for insurers, equal pay regulation, more disclosure of campaign donations, ""free"" community college, a new ""infrastructure bank,"" closing the prison at Guantanamo Bay, among many others. Republicans are set up for similar progress in 2017, and Speaker Paul Ryan has persuaded the House GOP to support an ambitious agenda to reform the tax code, health care, the financial system and much more.",1805321087,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",," National Labor Relations Board--NLRB
926150"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4121600771 , 106519782 , 117310 , WSJO , WSJOWSJO20160719000020160719ec7j00dkx", News," Jul 19, 2016",, English, English, n/a," New York, N.Y.","Jul 19, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1805321087?accountid=14496, n/a," Tax rates , Education reform , Bills , Presidents",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=What+Has+Congress+Ever+Done+for+Us%3F+The+Monty+Python+lesson+about+the+House+and+Senate+GOP.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
The Double Political Whammy for Business; U.S. companies feel a chill from both parties and from voters. Time to emphasize the long-term common good.,"  A Democratic victory in November would guarantee moves to rein in the financial sector, heighten scrutiny of mergers and acquisitions, and put the squeeze on corporations that shift jobs and profits overseas.",1805321094,Newspapers," Galston, William A
Galston
A
William
William A. Galston , Galston, William A
Galston
A
William
William A. Galston",," Business Roundtable
813910 , Pew Research Center for the People & the Press
541720 , Democratic Party
813940 , Republican Party
813940 , US Chamber of Commerce
813910"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4121600691 , 106519782 , 117310 , WSJO , WSJOWSJO20160719000020160719ec7j00d71", News," Jul 19, 2016",, English, English, n/a," New York, N.Y.","Jul 19, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1805321094?accountid=14496, n/a," Acquisitions & mergers , Stockholders , United States--US , Clinton, Hillary",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Double+Political+Whammy+for+Business%3B+U.S.+companies+feel+a+chill+from+both+parties+and+from+voters.+Time+to+emphasize+the+long-term+common+good.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=&amp;au=Galston%2C+William+A&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Trump's Mum Supporters; As long as you don't admit voting for him, a Donald presidency might be OK.","  None of us will ever cast a vote that decides a presidential race, whereas we all bear immediate social cost and risk by saying whom we're voting for. Mr. Trump's campaign minions haven't helped this week by badgering the Bushes, Mitt Romney and Gov. John Kasich--whose state hosts the convention and which Mr. Trump needs in the fall--for not wishing to risk their reputations on Mr. Trump, an outsider-celebrity with no obvious long-term commitment to the GOP or conservative values.",1805321183,Newspapers," Jenkins, Holman W, Jr
Jenkins
W
Holman
Jr
Holman W. Jenkins Jr. , Jenkins, Holman W, Jr
Jenkins
W
Holman
Jr
Holman W. Jenkins Jr.",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4121600681 , 106519782 , 117310 , WSJO , WSJOWSJO20160719000020160719ec7j00d9t", News," Jul 19, 2016",, English, English, n/a," New York, N.Y.","Jul 19, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1805321183?accountid=14496, n/a," Medicare , Presidential elections , Political campaigns , California , Kudlow, Lawrence A",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%27s+Mum+Supporters%3B+As+long+as+you+don%27t+admit+voting+for+him%2C+a+Donald+presidency+might+be+OK.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=&amp;au=Jenkins%2C+Holman+W%2C+Jr&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Labor Secretary Tom Perez's Grandfather Served Dominican Dictator; Potential Clinton running mate regularly says his grandfather was exiled for opposing Rafael Trujillo,,1805323093,Newspapers," Grimaldi, James V
Grimaldi
V
James
James V. Grimaldi; Peter Nicholas , Nicholas, Peter
Nicholas
Peter , Grimaldi, James V
Grimaldi
V
James
James V. Grimaldi , Nicholas, Peter
Nicholas
Peter
Peter Nicholas",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4121616971 , 106519782 , 117310 , WSJO , WSJOWSJO20160719000020160719ec7j00e75", News," Jul 19, 2016",, English, English, n/a," New York, N.Y.","Jul 19, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1805323093?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Labor+Secretary+Tom+Perez%27s+Grandfather+Served+Dominican+Dictator%3B+Potential+Clinton+running+mate+regularly+says+his+grandfather+was+exiled+for+opposing+Rafael+Trujillo&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-07-19&amp;volume=&amp;issue=&amp;spage=&amp;au=Grimaldi%2C+James+V%3BNicholas%2C+Peter&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Republican Platform Changes In the Trump Era,"  Comprehensive reform should include the opportunity to freely choose to create your own personal investment accounts, which are distinct from and supplemental to the overall Social Security system.",1805350681,Newspapers," Rubin, Richard
Rubin
Richard
Richard Rubin , Rubin, Richard
Rubin
Richard
Richard Rubin",," Republican Party
813940"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4121699581 , 106544492 , 117310 , WSJO , WSJOWSJO20160720000020160720ec7k0015p", News," Jul 20, 2016",, English, English, n/a," New York, N.Y.","Jul 20, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1805350681?accountid=14496, n/a," Immigration policy , International trade , Sovereignty , Political parties , Trade agreements , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Republican+Platform+Changes+In+the+Trump+Era&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-07-20&amp;volume=&amp;issue=&amp;spage=&amp;au=Rubin%2C+Richard&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Feeling vulnerable in France; The country had already stepped up security. After the latest terrorist attack, frustration rises.","  Under a state of emergency, authorities have the power to place those suspected of terrorist activity under house arrest without evidence and without charge, or search homes without warrants. Since 2015, 10,000 soldiers have been deployed to sensitive sites.",1805416276,Newspapers," Kirschbaum, Erik
Kirschbaum
Erik
Erik Kirschbaum , Harvey, Sarah
Harvey
Sarah
Sarah Harvey , Kirschbaum, Erik
Kirschbaum
Erik
Erik Kirschbaum , Harvey, Sarah
Harvey
Sarah
Sarah Harvey",,, (Copyright (c) 2016 Los Angeles Times)," 4121862521 , 106554112 , 7683 , ANGE , LATM2016072019515", News," Jul 20, 2016",0458-3035, English, English, A.4," Los Angeles, Calif.","Jul 20, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1805416276?accountid=14496, A.4," Terrorism , Security services , Counterterrorism , Extremism , France , Syria , Iraq , North Africa"," FRANCE , TERRORISM , SECURITY",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Feeling+vulnerable+in+France%3B+The+country+had+already+stepped+up+security.+After+the+latest+terrorist+attack%2C+frustration+rises.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-07-20&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Kirschbaum%2C+Erik%3BHarvey%2C+Sarah&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
L.A. school is a haven for teens after long treks; Nearly 1 in 4 at Belmont High are from Central America,"  Like Marcos, most had worked a full shift the night before -- sewing clothes, cooking in restaurants, painting homes. For the hungriest, McGregor turned a bookcase into a food pantry stuffed with canned peas, Sloppy Joe sauce and dried fruit.",1805416546,Newspapers," Carcamo, Cindy
Carcamo
Cindy
Cindy Carcamo , Carcamo, Cindy
Carcamo
Cindy
Cindy Carcamo",,, (Copyright (c) 2016 Los Angeles Times)," 4121862271 , 106554112 , 7683 , ANGE , LATM2016072019540", News," Jul 20, 2016",0458-3035, English, English, A.1," Los Angeles, Calif.","Jul 20, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1805416546?accountid=14496, A.1," Gangs , Students , Immigration , Violent crime , United States--US , Central America , Los Angeles California"," BELMONT HIGH SCHOOL , HIGH SCHOOL STUDENTS , IMMIGRANTS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=L.A.+school+is+a+haven+for+teens+after+long+treks%3B+Nearly+1+in+4+at+Belmont+High+are+from+Central+America&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-07-20&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Carcamo%2C+Cindy&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Politics &amp; Ideas: The Double Political Whammy for Business,"  A Democratic victory in November would guarantee moves to rein in the financial sector, heighten scrutiny of mergers and acquisitions, and put the squeeze on corporations that shift jobs and profits overseas. If workers benefit from their firms' performance only when full employment episodically enhances their bargaining power, they won't enjoy the steadily rising standard of living that lies at the heart of the American dream.",1805439085,Newspapers," Galston, William A
Galston
A
William
William A. Galston , Galston, William A
Galston
A
William
William A. Galston",," Business Roundtable
813910"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4121881011 , 106554672 , 7510 , WSJ , DWJNJ000000020160720ec7k0000m", Commentary," Jul 20, 2016",0099-9660, English, English, A.13," New York, N.Y.","Jul 20, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1805439085?accountid=14496, A.13," Big business , Presidential elections , Shareholder relations , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Politics+%26amp%3B+Ideas%3A+The+Double+Political+Whammy+for+Business&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-07-20&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Galston%2C+William+A&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump's Mum Supporters,"  None of us will ever cast a vote that decides a presidential race, whereas we all bear immediate social cost and risk by saying whom we're voting for. Mr. Trump's campaign minions haven't helped this week by badgering the Bushes, Mitt Romney and Gov. John Kasich -- whose state hosts the convention and which Mr. Trump needs in the fall -- for not wishing to risk their reputations on Mr. Trump, an outsider-celebrity with no obvious long-term commitment to the GOP or conservative values.",1805439373,Newspapers," Jenkins, Holman W, Jr
Jenkins
W
Holman
Jr
Holman W. Jenkins Jr. , Jenkins, Holman W, Jr
Jenkins
W
Holman
Jr
Holman W. Jenkins Jr.",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4121880991 , 106554672 , 7510 , WSJ , DWJNJ000000020160720ec7k0000k", Commentary," Jul 20, 2016",0099-9660, English, English, A.13," New York, N.Y.","Jul 20, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1805439373?accountid=14496, A.13," Presidential elections , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%27s+Mum+Supporters&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-07-20&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Jenkins%2C+Holman+W%2C+Jr&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
