Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Overheard,"  The S&amp;P 500 gained 2.2% on the news that the FBI found no new evidence to warrant charges against the Democratic presidential candidate, but Western Union easily outstripped that, finishing the day 3.7% higher.",1836889168,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",," Federal Bureau of Investigation--FBI
922120 , Corrections Corp of America
561210 , Western Union Financial Services Inc
522320"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4241766321 , 108899462 , 117310 , WSJO , WSJOWSJO20161108000020161108ecb80030e", News," Nov 8, 2016",, English, English, n/a," New York, N.Y.","Nov 8, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1836889168?accountid=14496, n/a," Presidential elections , Firearms , Candidates , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Overheard&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Hillary Clinton Would Aim to Preserve President Obama's Legacy; From health care to climate change, Hillary Clinton would likely further Obama's goals","  Mr. Trump, meantime, has promised to repeal Mr. Obama's health care law and replace it with a new one, reverse his executive actions aimed at combating climate change and alter the administration's overall approach to foreign policy, the military and national-security issues.",1836956909,Newspapers," Lee, Carol E
Lee
E
Carol
Carol E. Lee , Lee, Carol E
Lee
E
Carol
Carol E. Lee",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4241892281 , 108899462 , 117310 , WSJO , WSJOWSJO20161108000020161108ecb8003xr", News," Nov 8, 2016",, English, English, n/a," New York, N.Y.","Nov 8, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1836956909?accountid=14496, n/a," Candidates , Immigration , Foreign policy , Regulation of financial institutions , Climate change , Iran",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Hillary+Clinton+Would+Aim+to+Preserve+President+Obama%27s+Legacy%3B+From+health+care+to+climate+change%2C+Hillary+Clinton+would+likely+further+Obama%27s+goals&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Lee%2C+Carol+E&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Somali Refugee Poised to Head to Minnesota State House; Amid scrutiny of group, Ilhan Omar seeks broad appeal","  Since her district is comfortably Democratic, and her opponent--Abdimalik Askar, also Somali--effectively conceded the race when he suspended his campaign in August, Ms. Omar has been campaigning across the state in more contested districts, working with state Democrats to get out the vote.",1837006376,Newspapers," Connors, Will
Connors
Will
Will Connors , Connors, Will
Connors
Will
Will Connors",," University of Minnesota
611310"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242232031 , 108899462 , 117310 , WSJO , WSJOWSJO20161108000020161108ecb80060q", News," Nov 8, 2016",, English, English, n/a," New York, N.Y.","Nov 8, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837006376?accountid=14496, n/a," Immigration , Aliens , Muslims , Community , United States--US , Minnesota , Somalia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Somali+Refugee+Poised+to+Head+to+Minnesota+State+House%3B+Amid+scrutiny+of+group%2C+Ilhan+Omar+seeks+broad+appeal&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Connors%2C+Will&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Dollar Ticked Higher as Investors Await U.S. Election Outcome; Data indicates investors may not be too concerned that the election will roil markets,"  The cost of protecting against swings in currencies such as the Mexican peso and Japanese yen soared Tuesday, signaling that investors are bracing for volatility as U.S. election results roll in.",1837034906,Newspapers," Dulaney, Chelsey
Dulaney
Chelsey
Chelsey Dulaney , Dulaney, Chelsey
Dulaney
Chelsey
Chelsey Dulaney",," Thomson Reuters
511110
511140 , NBC News Channel
515120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242355061 , 108899462 , 117310 , WSJO , WSJOWSJO20161108000020161108ecb8006mx", News," Nov 8, 2016",, English, English, n/a," New York, N.Y.","Nov 8, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837034906?accountid=14496, n/a," American dollar , Election results , Presidential elections , Volatility , Currency , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Dollar+Ticked+Higher+as+Investors+Await+U.S.+Election+Outcome%3B+Data+indicates+investors+may+not+be+too+concerned+that+the+election+will+roil+markets&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Dulaney%2C+Chelsey&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Republicans Are Confident About Retaining Control of the House; GOP candidates alternately embrace, distance selves from Donald Trump","  The risk for Mr. Ryan is that he will end up with a smaller, more unyieldingly conservative group of Republicans who refuse to support spending or debt limit measures, which could force the speaker to forge compromises with Democrats--a dynamic that could create its own political pitfalls for him.",1837064844,Newspapers," Hughes, Siobhan
Hughes
Siobhan
Siobhan Hughes , Hughes, Siobhan
Hughes
Siobhan
Siobhan Hughes",," Republican Party
813940"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242538611 , 108899462 , 117310 , WSJO , WSJOWSJO20161108000020161108ecb800a6p", News," Nov 8, 2016",, English, English, n/a," New York, N.Y.","Nov 8, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837064844?accountid=14496, n/a," Presidential elections , Congressional elections , Political campaigns , Candidates , Nominations , California , Ryan, Paul",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Republicans+Are+Confident+About+Retaining+Control+of+the+House%3B+GOP+candidates+alternately+embrace%2C+distance+selves+from+Donald+Trump&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Hughes%2C+Siobhan&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Mexican Peso Strengthens Against Dollar; Extends fourth consecutive session as Clinton consolidated her lead in recent days,,1837094939,Newspapers," Montes, Juan
Montes
Juan
Juan Montes , Montes, Juan
Montes
Juan
Juan Montes",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242646531 , 108899462 , 117310 , WSJO , WSJOWSJO20161108000020161108ecb800c9p", News," Nov 8, 2016",, English, English, n/a," New York, N.Y.","Nov 8, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837094939?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Mexican+Peso+Strengthens+Against+Dollar%3B+Extends+fourth+consecutive+session+as+Clinton+consolidated+her+lead+in+recent+days&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Montes%2C+Juan&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Exit Polls 2016: Donald Trump's Treatment of Women, Hillary Clinton's Email Bother Voters; As election polls close, support for more liberal immigration policy contrasts with American views in many other areas","  [...]support for this liberalized immigration policy appears to have grown over the past four years, during which Congress tried and failed to pass legislation giving legal status to illegal immigrants.",1837102264,Newspapers," Meckler, Laura
Meckler
Laura
Laura Meckler , Meckler, Laura
Meckler
Laura
Laura Meckler",," Congress
921120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242646541 , 108899462 , 117310 , WSJO , WSJOWSJO20161108000020161108ecb800cch", News," Nov 8, 2016",, English, English, n/a," New York, N.Y.","Nov 8, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837102264?accountid=14496, n/a," Immigration policy , Presidential elections , Political campaigns , Candidates , Aliens , Deportation , Polls & surveys , Mexico , United States--US , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Exit+Polls+2016%3A+Donald+Trump%27s+Treatment+of+Women%2C+Hillary+Clinton%27s+Email+Bother+Voters%3B+As+election+polls+close%2C+support+for+more+liberal+immigration+policy+contrasts+with+American+views+in+many+other+areas&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-08&amp;volume=&amp;issue=&amp;spage=&amp;au=Meckler%2C+Laura&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Election Day 2016: Commentary and Analysis from WSJ Opinion; Writers and editors from the Journal's editorial pages watch and report as the Trump-Clinton returns roll in.,"  If Trump pulls it out, given the Republican dominance at the state level shouldn't it be the Democratic Party that should be worried? Kim Strassel Mr. Trump is projected to lose Colorado, but even a left-of-center state is not buying the Bernie Sanders health-care plan: A ballot proposal for single-payer insurance is getting crushed 80% to 20%.",1837105089,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",," Federal Bureau of Investigation--FBI
922120 , Republican Party
813940 , Electoral College
921190 , Democratic Party
813940"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242658131 , 108928372 , 117310 , WSJO , WSJOWSJO20161109000020161108ecb800c45", News," Nov 9, 2016",, English, English, n/a," New York, N.Y.","Nov 9, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837105089?accountid=14496, n/a," Classified information , Candidates , Presidential elections , Political campaigns , Wisconsin , Vermont , Teachout, Zephyr , Obama, Barack , Sanders, Bernard",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Election+Day+2016%3A+Commentary+and+Analysis+from+WSJ+Opinion%3B+Writers+and+editors+from+the+Journal%27s+editorial+pages+watch+and+report+as+the+Trump-Clinton+returns+roll+in.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-09&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Mexican Peso Strengthens Against Dollar; Extends fourth consecutive session as Clinton consolidated her lead in recent days,,1837113349,Newspapers," Montes, Juan
Montes
Juan
Juan Montes , Montes, Juan
Montes
Juan
Juan Montes",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242678951 , 108928372 , 117310 , WSJO , WSJOWSJO20161109000020161108ecb800c9p", News," Nov 9, 2016",, English, English, n/a," New York, N.Y.","Nov 9, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837113349?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Mexican+Peso+Strengthens+Against+Dollar%3B+Extends+fourth+consecutive+session+as+Clinton+consolidated+her+lead+in+recent+days&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-09&amp;volume=&amp;issue=&amp;spage=&amp;au=Montes%2C+Juan&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Donald Trump Wins Key Battleground States, Narrowing Hillary Clinton's Path; Republican's lead in Florida and Ohio augurs far closer election than experts expected","  Voters will either elect the first female president in U.S. history, who accepts the baton of leadership from the nation's first black president; or they will upend America's status quo by electing a political novice bent on radical change. After returning from an early morning Election Day rally in the battleground state of North Carolina with rock stars Lady Gaga and Jon Bon Jovi, Mrs. Clinton voted at 8 a.m. at an elementary school in Chappaqua, N.Y., joined by her husband, former President Bill Clinton.",1837113354,Newspapers," Epstein, Reid J
Epstein
J
Reid
Reid J. Epstein; Carol E. Lee; Beth Reinhard , Lee, Carol E
Lee
E
Carol , Reinhard, Beth
Reinhard
Beth , Epstein, Reid J
Epstein
J
Reid
Reid J. Epstein , Lee, Carol E
Lee
E
Carol
Carol E. Lee , Reinhard, Beth
Reinhard
Beth
Beth Reinhard",," Republican Party
813940 , Associated Press
519110"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242678991 , 108928372 , 117310 , WSJO , WSJOWSJO20161109000020161108ecb8006sj", News," Nov 9, 2016",, English, English, n/a," New York, N.Y.","Nov 9, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837113354?accountid=14496, n/a," Voter behavior , Presidential elections , Political campaigns , Nominations , Polls & surveys , Local elections , Iowa , Ohio , Pennsylvania , Florida , New York , North Carolina , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Donald+Trump+Wins+Key+Battleground+States%2C+Narrowing+Hillary+Clinton%27s+Path%3B+Republican%27s+lead+in+Florida+and+Ohio+augurs+far+closer+election+than+experts+expected&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-09&amp;volume=&amp;issue=&amp;spage=&amp;au=Epstein%2C+Reid+J%3BLee%2C+Carol+E%3BReinhard%2C+Beth&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Modern History's Craziest Campaign: The View From Inside; Donald Trump and Hillary Clinton lobbed insults and endured bombshells that would have derailed any other campaign, leaving both parties fundamentally changed",,1837113356,Newspapers," Bender, Michael C
Bender
C
Michael
Michael C. Bender; Peter Nicholas , Nicholas, Peter
Nicholas
Peter , Bender, Michael C
Bender
C
Michael
Michael C. Bender , Nicholas, Peter
Nicholas
Peter
Peter Nicholas",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242678891 , 108928372 , 117310 , WSJO , WSJOWSJO20161109000020161109ecb90008e", News," Nov 9, 2016",, English, English, n/a," New York, N.Y.","Nov 9, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837113356?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Modern+History%27s+Craziest+Campaign%3A+The+View+From+Inside%3B+Donald+Trump+and+Hillary+Clinton+lobbed+insults+and+endured+bombshells+that+would+have+derailed+any+other+campaign%2C+leaving+both+parties+fundamentally+changed&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-09&amp;volume=&amp;issue=&amp;spage=&amp;au=Bender%2C+Michael+C%3BNicholas%2C+Peter&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Latinos Rush to the Polls--Many for the First Time; Voter-registration efforts as well as a backlash against GOP candidate Donald Trump are factors,"  In Arizona, a coalition of 14 interfaith, labor and other grass-roots organizations, One Arizona, has been mobilizing immigrant and Hispanic voters for months in the largest registration and get-out-the-vote effort the state has ever seen, analysts say.",1837113364,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",," Republican Party
813940 , Shaw University
611310"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242678901 , 108928372 , 117310 , WSJO , WSJOWSJO20161109000020161109ecb9000b5", News," Nov 9, 2016",, English, English, n/a," New York, N.Y.","Nov 9, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837113364?accountid=14496, n/a," Hispanic Americans , Candidates , Aliens , Nominations , United States--US , Las Vegas Nevada",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Latinos+Rush+to+the+Polls--Many+for+the+First+Time%3B+Voter-registration+efforts+as+well+as+a+backlash+against+GOP+candidate+Donald+Trump+are+factors&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-09&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Exit Polls 2016: Voters Show a Deep Hunger for Change; As election polls close, surveys show a nation divided over issues including trade, health care and the role of government","  A smaller, though still substantial, share of voters--about six in 10 of those surveyed--said they were bothered by Democratic nominee Hillary Clinton's use of private email while running the State Department. Mrs. Clinton's coalition was made up of women, minorities and college graduates, but she appears to have fallen short of President Barack Obama's support levels among young voters.",1837113367,Newspapers," Meckler, Laura
Meckler
Laura
Laura Meckler , Meckler, Laura
Meckler
Laura
Laura Meckler",," Associated Press
519110 , Republican Party
813940"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242678931 , 108928372 , 117310 , WSJO , WSJOWSJO20161109000020161108ecb800cch", News," Nov 9, 2016",, English, English, n/a," New York, N.Y.","Nov 9, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837113367?accountid=14496, n/a," Political campaigns , Nominations , Candidates , Election results , Presidential elections , Mexico , United States--US , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Exit+Polls+2016%3A+Voters+Show+a+Deep+Hunger+for+Change%3B+As+election+polls+close%2C+surveys+show+a+nation+divided+over+issues+including+trade%2C+health+care+and+the+role+of+government&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-09&amp;volume=&amp;issue=&amp;spage=&amp;au=Meckler%2C+Laura&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Stock Futures Plunge as Donald Trump Posts Surprising Win; Sharp reaction seen as an indication of the markets' concerns about a Trump presidency,"  ""If Trump wins...there will be more market volatility and more action,"" said Nizam Idris, head of strategy for fixed income and currencies at Macquarie Bank Ltd. in Singapore.",1837116269,Newspapers," Iosebashvili, Ira
Iosebashvili
Ira
Ira Iosebashvili; Min Zeng; Chelsey Dulaney , Zeng, Min
Zeng
Min , Dulaney, Chelsey
Dulaney
Chelsey , Iosebashvili, Ira
Iosebashvili
Ira
Ira Iosebashvili , Zeng, Min
Zeng
Min
Min Zeng , Dulaney, Chelsey
Dulaney
Chelsey
Chelsey Dulaney",," European Union
926110
928120 , Macquarie Bank Ltd
522110
523120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242688561 , 108928372 , 117310 , WSJO , WSJOWSJO20161109000020161109ecb9000ma", News," Nov 9, 2016",, English, English, n/a," New York, N.Y.","Nov 9, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837116269?accountid=14496, n/a," International finance , United States--US , Florida",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Stock+Futures+Plunge+as+Donald+Trump+Posts+Surprising+Win%3B+Sharp+reaction+seen+as+an+indication+of+the+markets%27+concerns+about+a+Trump+presidency&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-09&amp;volume=&amp;issue=&amp;spage=&amp;au=Iosebashvili%2C+Ira%3BZeng%2C+Min%3BDulaney%2C+Chelsey&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Donald Trump Wins Ohio; States was in play after twice voting for Barack Obama,"  The GOP nominee's success in attracting white, working-class voters raised the prospect during the campaign that the Republican Party could attempt to take an unexpected path to the White House through the largely white and slow-to-diversify upper Midwest.",1837126762,Newspapers," Hackman, Michelle
Hackman
Michelle
Michelle Hackman , Hackman, Michelle
Hackman
Michelle
Michelle Hackman",," Associated Press
519110 , Republican Party
813940"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242754951 , 108928372 , 117310 , WSJO , WSJOWSJO20161109000020161109ecb90015p", News," Nov 9, 2016",, English, English, n/a," New York, N.Y.","Nov 9, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837126762?accountid=14496, n/a," Political campaigns , Nominations , Voter behavior , Ohio , Obama, Barack , Portman, Rob",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Donald+Trump+Wins+Ohio%3B+States+was+in+play+after+twice+voting+for+Barack+Obama&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-09&amp;volume=&amp;issue=&amp;spage=&amp;au=Hackman%2C+Michelle&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
John McCain Wins Arizona Senate Race; Republican wins sixth term after race marked by clashes with Donald Trump,"  [...]exit polls showed he held a comfortable lead over his opponent as Nov. 8 approached Last month, newspaper editorials criticized him for saying on a radio interview that he would block a Supreme Court justice nominated by Hillary Clinton if she were to win the presidency and the Senate maintained its Republican majority.",1837126818,Newspapers," Peterson, Kristina
Peterson
Kristina
Kristina Peterson; Miriam Jordan , Jordan, Miriam
Jordan
Miriam , Peterson, Kristina
Peterson
Kristina
Kristina Peterson , Jordan, Miriam
Jordan
Miriam
Miriam Jordan",," Associated Press
519110"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4242754921 , 108928372 , 117310 , WSJO , WSJOWSJO20161109000020161109ecb9001gu", News," Nov 9, 2016",, English, English, n/a," New York, N.Y.","Nov 9, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1837126818?accountid=14496, n/a," Nominations , Primaries & caucuses , Presidential elections , Arizona , Obama, Barack , Putin, Vladimir , Clinton, Hillary , McCain, John",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=John+McCain+Wins+Arizona+Senate+Race%3B+Republican+wins+sixth+term+after+race+marked+by+clashes+with+Donald+Trump&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-09&amp;volume=&amp;issue=&amp;spage=&amp;au=Peterson%2C+Kristina%3BJordan%2C+Miriam&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
