Title,Abstract,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
What's News: World-Wide,,1910897112,Newspapers,," North Atlantic Treaty Organization--NATO
928120 , Supreme Court-US
922110"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170620000020170619ed6k005mu , WSJOWSJO20170620000020170619ed6k005mu , 117310 , PQ_117310_Jun202017", News," Jun 20, 2017",, English, English, n/a," New York, N.Y.","Jun 20, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1910897112?accountid=14496, n/a," Malaysia , Portugal , Russia , Syria , United States--US , Indonesia , Philippines , United Kingdom--UK",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=What%27s+News%3A+World-Wide&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
What's News: World-Wide,,1911031071,Newspapers,," North Atlantic Treaty Organization--NATO
928120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170620000020170620ed6k000jh , WSJOWSJO20170620000020170620ed6k000jh , 117310 , PQ_117310_Jun202017", News," Jun 20, 2017",, English, English, n/a," New York, N.Y.","Jun 20, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1911031071?accountid=14496, n/a," China , North Korea , Russia , United States--US , Syria , United Kingdom--UK , Warmbier, Otto Frederick",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=What%27s+News%3A+World-Wide&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Paid Notice: Deaths TEKINER, ROSELLE",,1911034100,Newspapers,," Columbia University
611310 , University of Chicago
611310 , Fairleigh Dickinson University
611310 , Eckerd College
611310"," Copyright New York Times Company Jun 20, 2017"," 330366-20170620 , 330366-20170620 , 7818 , PQ_7818_Jun202017", Obituary," Jun 20, 2017",0362-4331, English, English, OBIB.40," New York, N.Y.","Jun 20, 2017",New York Times,2017,https://search.proquest.com/docview/1911034100?accountid=14496, OBIB.40," Tekiner, Roselle , Middle East , Chicago Illinois , Turkey , Wisconsin , New York , United States--US , Israel , Sarasota Florida , Florida",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Paid+Notice%3A+Deaths+TEKINER%2C+ROSELLE%3A+%5BPaid+Death+Notice%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=OBIB.40&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
CITY &amp;amp; STATE; Immigrant rights activist seeking 'Dreamer' status; Cal State L.A. student who was arrested in a drug probe will apply for DACA protection.,,1911068543,Newspapers," Queally, James
Queally
James
James Queally",," Copyright Los Angeles Times Jun 20, 2017"," 7683 , PQ_7683_Jun202017 , LATMLATM2017062014770 , LATMLATM2017062014770", News," Jun 20, 2017",0458-3035, English, English, B.3," Los Angeles, Calif.","Jun 20, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1911068543?accountid=14496, B.3," Immigration policy , Deportation , Arrests , Border patrol , Aliens , Los Angeles California , United States--US , Obama, Barack"," COLLEGE STUDENTS , IMMIGRANTS , DEFERRED ACTION FOR CHILDHOOD ARRIVALS (GOVERNMENT PROGRAM)",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CITY+%26amp%3Bamp%3B+STATE%3B+Immigrant+rights+activist+seeking+%27Dreamer%27+status%3B+Cal+State+L.A.+student+who+was+arrested+in+a+drug+probe+will+apply+for+DACA+protection.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Queally%2C+James&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
State fights for better care at detention sites; Officials seek more oversight and halt expansions to protect immigrants' rights.,,1911068583,Newspapers," Ulloa, Jazmine
Ulloa
Jazmine
Jazmine Ulloa"," Department of Justice-California
922130"," Copyright Los Angeles Times Jun 20, 2017"," 7683 , PQ_7683_Jun202017 , LATMLATM2017062014772 , LATMLATM2017062014772", News," Jun 20, 2017",0458-3035, English, English, B.1," Los Angeles, Calif.","Jun 20, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1911068583?accountid=14496, B.1," Immigration policy , State budgets , Detention centers , Aliens , Becerra, Xavier , Mexico , San Francisco California"," CALIFORNIA , IMMIGRANTS , DETENTION CENTERS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=State+fights+for+better+care+at+detention+sites%3B+Officials+seek+more+oversight+and+halt+expansions+to+protect+immigrants%27+rights.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Ulloa%2C+Jazmine&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Supreme Court Says Bush Officials Cannot Be Sued for Post-9/11 Policies,,1911072985,Newspapers," Liptak, Adam
Liptak
Adam
Adam Liptak",," Copyright New York Times Company Jun 20, 2017"," 738778-20170620 , 738778-20170620 , 7818 , PQ_7818_Jun202017", News," Jun 20, 2017",0362-4331, English, English, A.15," New York, N.Y.","Jun 20, 2017",New York Times,2017,https://search.proquest.com/docview/1911072985?accountid=14496, A.15," Violations , Attorneys general , Constitutional law , Social networks , Supreme Court decisions , Federal court decisions , Aliens , Immigration , Litigation , Kennedy, Anthony M , Russia , Mueller, Robert S III , Ashcroft, John , Kagan, Elena",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Supreme+Court+Says+Bush+Officials+Cannot+Be+Sued+for+Post-9%2F11+Policies%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Liptak%2C+Adam&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Messages to Graduates: Time to Begin a New Chapter,,1911073220,Newspapers,," Connecticut College
611310"," Copyright New York Times Company Jun 20, 2017"," 607797-20170620 , 607797-20170620 , 7818 , PQ_7818_Jun202017", News," Jun 20, 2017",0362-4331, English, English, A.20," New York, N.Y.","Jun 20, 2017",New York Times,2017,https://search.proquest.com/docview/1911073220?accountid=14496, A.20," Colleges & universities , Peace , Tax cuts , College campuses , Graduations & commencements , Education , Whitehead, Colson",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Messages+to+Graduates%3A+Time+to+Begin+a+New+Chapter%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump meeting with tech CEOs aimed at aiding digital overhaul,,1911073226,Newspapers," Fung, Brian
Fung
Brian
Brian Fung"," Microsoft Corp
334614
511210 , Google Inc
519130"," (Copyright The Washington Post Company, Jun 20, 2017)"," WPXXWP20170620TrumpmeetingwithtechCEOsaimedataidingdig209020da , WPXXWP20170620TrumpmeetingwithtechCEOsaimedataidingdig209020da , 7653 , PQ_7653_Jun202017", News," Jun 20, 2017",0190-8286, English, English, A.15," Washington, D.C.","Jun 20, 2017",The Washington Post,2017,https://search.proquest.com/docview/1911073226?accountid=14496, A.15," Climate change , Immigration , Nadella, Satya , New York , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Trump+meeting+with+tech+CEOs+aimed+at+aiding+digital+overhaul&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Fung%2C+Brian&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
GOP consultants left data on nearly all U.S. voters unprotected,,1911073273,Newspapers," Timberg, Craig
Craig
Craig Timberg
Timberg
Craig Timberg , Fung, Brian
Brian
Brian Fung
Fung
Brian Fung , Gold, Matea
Matea
Matea Gold
Gold
Matea Gold"," Center for Digital Democracy
813311 , Republican Party
813940 , Amazon Web Services Inc
518210
541513 , Deep Root Analytics
541910 , Democratic Party
813940"," (Copyright The Washington Post Company, Jun 20, 2017)"," WPXXWP20170620GOPconsultantsleftdataonnearlyallUSvoter7b835468 , WPXXWP20170620GOPconsultantsleftdataonnearlyallUSvoter7b835468 , 7653 , PQ_7653_Jun202017", News," Jun 20, 2017",0190-8286, English, English, A.14," Washington, D.C.","Jun 20, 2017",The Washington Post,2017,https://search.proquest.com/docview/1911073273?accountid=14496, A.14," Political campaigns , Presidential elections , Proprietary , Politics , United States--US , Clinton, Hillary Rodham", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=GOP+consultants+left+data+on+nearly+all+U.S.+voters+unprotected&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Timberg%2C+Craig%3BFung%2C+Brian%3BGold%2C+Matea&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Police in Va. probe road rage in girl's killing,,1911073284,Newspapers," Jouvenal, Justin
Jouvenal
Justin
Justin Jouvenal , Zauzmer, Julie
Zauzmer
Julie
Julie Zauzmer",," (Copyright The Washington Post Company, Jun 20, 2017)"," WPXXWP20170620PoliceinVaproberoadrageingirlskillinge7670f0a , WPXXWP20170620PoliceinVaproberoadrageingirlskillinge7670f0a , 7653 , PQ_7653_Jun202017", News," Jun 20, 2017",0190-8286, English, English, A.1," Washington, D.C.","Jun 20, 2017",The Washington Post,2017,https://search.proquest.com/docview/1911073284?accountid=14496, A.1," Families & family life , Daughters , Hate crimes , Religion , Ramadan , Criminal investigations , Assaults , Muslims , Mosques & temples , Human remains", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Police+in+Va.+probe+road+rage+in+girl%27s+killing&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Jouvenal%2C+Justin%3BZauzmer%2C+Julie&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Court: U.S. officials can't be held liable on 9/1 rights issue,,1911073344,Newspapers," Barnes, Robert
Barnes
Robert
Robert Barnes"," Congress
921120 , Department of Defense
928110 , World Trade Center-New York City NY
813910 , Federal Bureau of Investigation--FBI
922120"," (Copyright The Washington Post Company, Jun 20, 2017)"," WPXXWP20170620CourtUSofficialscantbeheldliableon91righee4b5216 , WPXXWP20170620CourtUSofficialscantbeheldliableon91righee4b5216 , 7653 , PQ_7653_Jun202017", News," Jun 20, 2017",0190-8286, English, English, A.12," Washington, D.C.","Jun 20, 2017",The Washington Post,2017,https://search.proquest.com/docview/1911073344?accountid=14496, A.12," Immigration policy , Mens health , Supreme Court decisions , Criminal sentences , Mental health , Robbery , Federal court decisions , Public officials , Kennedy, Anthony M , New York , United States--US , Mueller, Robert S III , Kagan, Elena , Alabama , Bush, George W", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Court%3A+U.S.+officials+can%27t+be+held+liable+on+9%2F1+rights+issue&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Barnes%2C+Robert&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
World-Wide,,1911101239,Newspapers,," North Atlantic Treaty Organization--NATO
928120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020170620ed6k0002t , DWJNJ000000020170620ed6k0002t , 7510 , PQ_7510_Jun202017", News," Jun 20, 2017",0099-9660, English, English, A.1," New York, N.Y.","Jun 20, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1911101239?accountid=14496, A.1," North Korea , China , Russia , Syria , United States--US , United Kingdom--UK , Warmbier, Otto Frederick",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World-Wide&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Suit Over Post-9/11 Roundup Is Tossed,"""High officers who face personal liability for damages might refrain from taking urgent and lawful actions in a time of crisis"" if they fear possible lawsuits, Justice Anthony Kennedy wrote for the majority in the 4-2 decision. Six Arab and South Asian men jailed at the Metropolitan Detention Center in...",1911101525,Newspapers," Bravin, Jess
Bravin
Jess
Jess Bravin"," Congress
921120 , Center for Constitutional Rights
813311"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020170620ed6k00027 , DWJNJ000000020170620ed6k00027 , 7510 , PQ_7510_Jun202017", News," Jun 20, 2017",0099-9660, English, English, A.2," New York, N.Y.","Jun 20, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1911101525?accountid=14496, A.2," Supreme Court decisions , Immigration , New York , United States--US , Alito, Samuel Jr , Ashcroft, John , Roberts, John G Jr",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Suit+Over+Post-9%2F11+Roundup+Is+Tossed&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Bravin%2C+Jess&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. News: Plan to Track Foreigners Hits Snag,"After years of delay, the federal government says it has developed a way to reliably track foreigners when they depart the U.S., at least by airplane, and plans to install cameras that would photograph all passengers just before they board international flights. Disputes such as this one help explain why it has taken more than two decades for the federal government to create a system to track and eventually catch people who enter the U.S....",1911101534,Newspapers," Meckler, Laura
Meckler
Laura
Laura Meckler; Susan Carey , Carey, Susan
Carey
Susan"," Department of Homeland Security
922120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020170620ed6k0001j , DWJNJ000000020170620ed6k0001j , 7510 , PQ_7510_Jun202017", News," Jun 20, 2017",0099-9660, English, English, A.3," New York, N.Y.","Jun 20, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1911101534?accountid=14496, A.3," Cameras , Airlines , Passports & visas , Surveillance , Passengers , National security , Biometrics , Trump, Donald J , Mexico , United States--US , Canada",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Plan+to+Track+Foreigners+Hits+Snag&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Meckler%2C+Laura%3BCarey%2C+Susan&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Rush, Gutierrez make picks in governor race",,1911126294,Newspapers," Pearson, Rick
Pearson
Rick
Rick Pearson"," Congress
921120 , House of Representatives-Judiciary, Committee on the
921120"," Copyright Tribune Interactive, LLC Jun 20, 2017"," 7684 , PQ_7684_Jun202017 , TRIBTRIB2017062020170619296386643 , TRIBTRIB2017062020170619296386643", News," Jun 20, 2017",1085-6706, English, English,," Chicago, Ill.","Jun 20, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1911126294?accountid=14496, 8," Primaries & caucuses , Nominations , African Americans , Violence , Obstruction of justice , Governors , Civil rights , Endorsements , Congressional elections , Russia , United States--US , Illinois",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Rush%2C+Gutierrez+make+picks+in+governor+race%3A+Endorsements+fit+Kennedy%2C+Pritzker+campaign+themes&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=8&amp;au=Pearson%2C+Rick&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Transcript: Fed's Evans Discusses Inflation, Interest Rates, Balance Sheet; Chicago Fed President Charles Evans answers questions on a variety of issues facing the central bank",,1911311305,Newspapers,,," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170620000020170620ed6k006pq , WSJOWSJO20170620000020170620ed6k006pq , 117310 , PQ_117310_Jun202017", News," Jun 20, 2017",, English, English, n/a," New York, N.Y.","Jun 20, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1911311305?accountid=14496, n/a," Central banks , Press conferences , Unemployment , Phillips curve , Balance sheets , Interest rates , Labor market , Federal Reserve monetary policy , Chicago Illinois",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Transcript%3A+Fed%27s+Evans+Discusses+Inflation%2C+Interest+Rates%2C+Balance+Sheet%3B+Chicago+Fed+President+Charles+Evans+answers+questions+on+a+variety+of+issues+facing+the+central+bank&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-06-20&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
