subjects_source,Freq,source,prop
Rentals,1,Los Angeles Times,7.332991127080736e-5
Rents,1,Los Angeles Times,7.332991127080736e-5
Reproductive health,1,Los Angeles Times,7.332991127080736e-5
Research methodology,1,Los Angeles Times,7.332991127080736e-5
Reseda California,1,Los Angeles Times,7.332991127080736e-5
Residence requirements,1,Los Angeles Times,7.332991127080736e-5
Resignations,1,Los Angeles Times,7.332991127080736e-5
Retirement communities,1,Los Angeles Times,7.332991127080736e-5
Reunification,1,Los Angeles Times,7.332991127080736e-5
Reverse discrimination,1,Los Angeles Times,7.332991127080736e-5
"Reyes, Ed P",1,Los Angeles Times,7.332991127080736e-5
Rice,1,Los Angeles Times,7.332991127080736e-5
"Richardson, Laura",1,Los Angeles Times,7.332991127080736e-5
Richmond California,1,Los Angeles Times,7.332991127080736e-5
Right of privacy,1,Los Angeles Times,7.332991127080736e-5
Rites & ceremonies,1,Los Angeles Times,7.332991127080736e-5
River ecology,1,Los Angeles Times,7.332991127080736e-5
Riverside California,1,Los Angeles Times,7.332991127080736e-5
"Robles, Albert",1,Los Angeles Times,7.332991127080736e-5
Rocky Mountain states,1,Los Angeles Times,7.332991127080736e-5
Rodeos,1,Los Angeles Times,7.332991127080736e-5
"Rodman, Dennis",1,Los Angeles Times,7.332991127080736e-5
"Rodriguez Zapatero, Jose Luis",1,Los Angeles Times,7.332991127080736e-5
"Rodriguez, Victor",1,Los Angeles Times,7.332991127080736e-5
"Rogen, Seth",1,Los Angeles Times,7.332991127080736e-5
"Rohrabacher, Dana",1,Los Angeles Times,7.332991127080736e-5
Romania,1,Los Angeles Times,7.332991127080736e-5
"Romney, Ann",1,Los Angeles Times,7.332991127080736e-5
"Roosevelt, Theodore (1858-1919)",1,Los Angeles Times,7.332991127080736e-5
"Rosenstein, Rod J",1,Los Angeles Times,7.332991127080736e-5
"Roshan, Hrithik",1,Los Angeles Times,7.332991127080736e-5
Rotterdam Netherlands,1,Los Angeles Times,7.332991127080736e-5
"Rove, Karl",1,Los Angeles Times,7.332991127080736e-5
Royalties,1,Los Angeles Times,7.332991127080736e-5
Royalty,1,Los Angeles Times,7.332991127080736e-5
"Royce, Ed",1,Los Angeles Times,7.332991127080736e-5
Rule of law,1,Los Angeles Times,7.332991127080736e-5
Rules,1,Los Angeles Times,7.332991127080736e-5
Rural development,1,Los Angeles Times,7.332991127080736e-5
Rural schools,1,Los Angeles Times,7.332991127080736e-5
Rural urban migration,1,Los Angeles Times,7.332991127080736e-5
Russian history,1,Los Angeles Times,7.332991127080736e-5
"Ryan, Nuala",1,Los Angeles Times,7.332991127080736e-5
Sacramento-San Joaquin Delta,1,Los Angeles Times,7.332991127080736e-5
"Salas, Lizette",1,Los Angeles Times,7.332991127080736e-5
Sales,1,Los Angeles Times,7.332991127080736e-5
Salina Island,1,Los Angeles Times,7.332991127080736e-5
Salinas Valley,1,Los Angeles Times,7.332991127080736e-5
Salt Lake City Utah,1,Los Angeles Times,7.332991127080736e-5
Saluda South Carolina,1,Los Angeles Times,7.332991127080736e-5
Samoa,1,Los Angeles Times,7.332991127080736e-5
San Antonio Texas,1,Los Angeles Times,7.332991127080736e-5
San Benito County California,1,Los Angeles Times,7.332991127080736e-5
San Felipe Mexico,1,Los Angeles Times,7.332991127080736e-5
San Gabriel Mountains,1,Los Angeles Times,7.332991127080736e-5
San Juan Islands,1,Los Angeles Times,7.332991127080736e-5
San Luis Arizona,1,Los Angeles Times,7.332991127080736e-5
San Marino California,1,Los Angeles Times,7.332991127080736e-5
Sanitation,1,Los Angeles Times,7.332991127080736e-5
Santa Ana River,1,Los Angeles Times,7.332991127080736e-5
Santa Barbara California,1,Los Angeles Times,7.332991127080736e-5
Santa Barbara County California,1,Los Angeles Times,7.332991127080736e-5
Santa Catalina Island,1,Los Angeles Times,7.332991127080736e-5
Santa Clarita California,1,Los Angeles Times,7.332991127080736e-5
Santa Maria California,1,Los Angeles Times,7.332991127080736e-5
Santa Monica California,1,Los Angeles Times,7.332991127080736e-5
"Santiago, Alejandro",1,Los Angeles Times,7.332991127080736e-5
Sao Paulo Brazil,1,Los Angeles Times,7.332991127080736e-5
"Sarkozy, Nicolas",1,Los Angeles Times,7.332991127080736e-5
Satellite radio,1,Los Angeles Times,7.332991127080736e-5
Schedules,1,Los Angeles Times,7.332991127080736e-5
"Schneiderman, Eric",1,Los Angeles Times,7.332991127080736e-5
Scholars,1,Los Angeles Times,7.332991127080736e-5
School administration,1,Los Angeles Times,7.332991127080736e-5
School buildings,1,Los Angeles Times,7.332991127080736e-5
School faculty,1,Los Angeles Times,7.332991127080736e-5
School libraries,1,Los Angeles Times,7.332991127080736e-5
School lunches,1,Los Angeles Times,7.332991127080736e-5
School principals,1,Los Angeles Times,7.332991127080736e-5
School violence,1,Los Angeles Times,7.332991127080736e-5
"Schulz, Martin",1,Los Angeles Times,7.332991127080736e-5
Scotland,1,Los Angeles Times,7.332991127080736e-5
"Scully, Vin (sportscaster)",1,Los Angeles Times,7.332991127080736e-5
Sculpture,1,Los Angeles Times,7.332991127080736e-5
Sea level,1,Los Angeles Times,7.332991127080736e-5
Sea of Japan,1,Los Angeles Times,7.332991127080736e-5
Seasons,1,Los Angeles Times,7.332991127080736e-5
Security,1,Los Angeles Times,7.332991127080736e-5
Security clearances,1,Los Angeles Times,7.332991127080736e-5
Security management,1,Los Angeles Times,7.332991127080736e-5
Seeds,1,Los Angeles Times,7.332991127080736e-5
Seismic engineering,1,Los Angeles Times,7.332991127080736e-5
Self defense,1,Los Angeles Times,7.332991127080736e-5
Semiconductors,1,Los Angeles Times,7.332991127080736e-5
Seminars,1,Los Angeles Times,7.332991127080736e-5
Senior citizen centers,1,Los Angeles Times,7.332991127080736e-5
Separation of powers,1,Los Angeles Times,7.332991127080736e-5
Separatism,1,Los Angeles Times,7.332991127080736e-5
Serial crime,1,Los Angeles Times,7.332991127080736e-5
Sermons,1,Los Angeles Times,7.332991127080736e-5
"Serra, Junipero (1713-84)",1,Los Angeles Times,7.332991127080736e-5
Service centers,1,Los Angeles Times,7.332991127080736e-5
Sex offenders,1,Los Angeles Times,7.332991127080736e-5
Sexual orientation discrimination,1,Los Angeles Times,7.332991127080736e-5
Sexuality,1,Los Angeles Times,7.332991127080736e-5
"Shaw, Jamiel",1,Los Angeles Times,7.332991127080736e-5
"Sheen, Martin",1,Los Angeles Times,7.332991127080736e-5
Sheep,1,Los Angeles Times,7.332991127080736e-5
Shipwrecks,1,Los Angeles Times,7.332991127080736e-5
Shipyards,1,Los Angeles Times,7.332991127080736e-5
Shoshone Falls,1,Los Angeles Times,7.332991127080736e-5
Siblings,1,Los Angeles Times,7.332991127080736e-5
"Siddiqui, Hiba",1,Los Angeles Times,7.332991127080736e-5
"Silva, Astrid",1,Los Angeles Times,7.332991127080736e-5
Simi Hills,1,Los Angeles Times,7.332991127080736e-5
Singers,1,Los Angeles Times,7.332991127080736e-5
Single parents,1,Los Angeles Times,7.332991127080736e-5
Skin cancer,1,Los Angeles Times,7.332991127080736e-5
Skrillex (Sonny Moore),1,Los Angeles Times,7.332991127080736e-5
Small business loans,1,Los Angeles Times,7.332991127080736e-5
"Smith, Lamar",1,Los Angeles Times,7.332991127080736e-5
Smog,1,Los Angeles Times,7.332991127080736e-5
Snake River,1,Los Angeles Times,7.332991127080736e-5
Snow,1,Los Angeles Times,7.332991127080736e-5
"Snowe, Olympia",1,Los Angeles Times,7.332991127080736e-5
Social activism,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- Athens Greece,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- Bisbee Arizona,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- Chicago Illinois,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- Israel,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- London England,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- Los Angeles California,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- Mexico,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- Nicaragua,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- Rotterdam Netherlands,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- Santa Ana California,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- South Sudan,1,Los Angeles Times,7.332991127080736e-5
Social conditions & trends -- Southern California,1,Los Angeles Times,7.332991127080736e-5
Social exclusion,1,Los Angeles Times,7.332991127080736e-5
Social goals,1,Los Angeles Times,7.332991127080736e-5
Social identity,1,Los Angeles Times,7.332991127080736e-5
Social justice,1,Los Angeles Times,7.332991127080736e-5
Social life & customs,1,Los Angeles Times,7.332991127080736e-5
Social marketing,1,Los Angeles Times,7.332991127080736e-5
Social security numbers,1,Los Angeles Times,7.332991127080736e-5
Social workers,1,Los Angeles Times,7.332991127080736e-5
Software,1,Los Angeles Times,7.332991127080736e-5
Software industry,1,Los Angeles Times,7.332991127080736e-5
Solar energy,1,Los Angeles Times,7.332991127080736e-5
Sons,1,Los Angeles Times,7.332991127080736e-5
South African literature,1,Los Angeles Times,7.332991127080736e-5
South America,1,Los Angeles Times,7.332991127080736e-5
South Asia,1,Los Angeles Times,7.332991127080736e-5
South China Sea,1,Los Angeles Times,7.332991127080736e-5
South Pacific,1,Los Angeles Times,7.332991127080736e-5
South Sudan,1,Los Angeles Times,7.332991127080736e-5
South Whittier California,1,Los Angeles Times,7.332991127080736e-5
Spanish-American War,1,Los Angeles Times,7.332991127080736e-5
Speakers,1,Los Angeles Times,7.332991127080736e-5
Speaking,1,Los Angeles Times,7.332991127080736e-5
Specialty products,1,Los Angeles Times,7.332991127080736e-5
"Spitzer, Todd",1,Los Angeles Times,7.332991127080736e-5
Sports & recreation clubs,1,Los Angeles Times,7.332991127080736e-5
Sports franchises,1,Los Angeles Times,7.332991127080736e-5
Sports history,1,Los Angeles Times,7.332991127080736e-5
Sports injuries,1,Los Angeles Times,7.332991127080736e-5
Sports training,1,Los Angeles Times,7.332991127080736e-5
Sportscasters,1,Los Angeles Times,7.332991127080736e-5
Squatters,1,Los Angeles Times,7.332991127080736e-5
State elections -- Arizona,1,Los Angeles Times,7.332991127080736e-5
State elections -- Mississippi,1,Los Angeles Times,7.332991127080736e-5
State elections -- Nevada,1,Los Angeles Times,7.332991127080736e-5
State elections -- Texas,1,Los Angeles Times,7.332991127080736e-5
Statehood,1,Los Angeles Times,7.332991127080736e-5
Staten Island New York,1,Los Angeles Times,7.332991127080736e-5
"Steinberg, Janice",1,Los Angeles Times,7.332991127080736e-5
Stem cells,1,Los Angeles Times,7.332991127080736e-5
STEM education,1,Los Angeles Times,7.332991127080736e-5
"Stewart, Jon",1,Los Angeles Times,7.332991127080736e-5
Stimulants,1,Los Angeles Times,7.332991127080736e-5
Sting operations,1,Los Angeles Times,7.332991127080736e-5
Stockholders,1,Los Angeles Times,7.332991127080736e-5
Stockholm Sweden,1,Los Angeles Times,7.332991127080736e-5
"Stone, Jeff",1,Los Angeles Times,7.332991127080736e-5
Storytelling,1,Los Angeles Times,7.332991127080736e-5
"Strauss-Kahn, Dominique",1,Los Angeles Times,7.332991127080736e-5
Stress,1,Los Angeles Times,7.332991127080736e-5
Strip searches,1,Los Angeles Times,7.332991127080736e-5
Stroke,1,Los Angeles Times,7.332991127080736e-5
Subcultures,1,Los Angeles Times,7.332991127080736e-5
Substance abuse treatment,1,Los Angeles Times,7.332991127080736e-5
Succession planning,1,Los Angeles Times,7.332991127080736e-5
Suicides & suicide attempts,1,Los Angeles Times,7.332991127080736e-5
"Sullivan, Dan",1,Los Angeles Times,7.332991127080736e-5
Summer school,1,Los Angeles Times,7.332991127080736e-5
Supply & demand,1,Los Angeles Times,7.332991127080736e-5
Surgery,1,Los Angeles Times,7.332991127080736e-5
Survivor,1,Los Angeles Times,7.332991127080736e-5
Sustainable development,1,Los Angeles Times,7.332991127080736e-5
Swimming,1,Los Angeles Times,7.332991127080736e-5
Swine flu,1,Los Angeles Times,7.332991127080736e-5
"Sy, Omar",1,Los Angeles Times,7.332991127080736e-5
Synagogues,1,Los Angeles Times,7.332991127080736e-5
Syntax,1,Los Angeles Times,7.332991127080736e-5
"Ta, Tri",1,Los Angeles Times,7.332991127080736e-5
Table tennis,1,Los Angeles Times,7.332991127080736e-5
"Tait, Tom",1,Los Angeles Times,7.332991127080736e-5
"Tale-Yax, Hugo Alfredo",1,Los Angeles Times,7.332991127080736e-5
Talk shows,1,Los Angeles Times,7.332991127080736e-5
Taste,1,Los Angeles Times,7.332991127080736e-5
Tattoos,1,Los Angeles Times,7.332991127080736e-5
Tax abatement,1,Los Angeles Times,7.332991127080736e-5
Tax exemptions,1,Los Angeles Times,7.332991127080736e-5
Tax regulations,1,Los Angeles Times,7.332991127080736e-5
Taxation,1,Los Angeles Times,7.332991127080736e-5
"Taylor, Elizabeth",1,Los Angeles Times,7.332991127080736e-5
"Taylor, Hourie",1,Los Angeles Times,7.332991127080736e-5
Teaneck New Jersey,1,Los Angeles Times,7.332991127080736e-5
Tel Aviv Israel,1,Los Angeles Times,7.332991127080736e-5
Telecommunications industry,1,Los Angeles Times,7.332991127080736e-5
Telephone companies,1,Los Angeles Times,7.332991127080736e-5
Television news,1,Los Angeles Times,7.332991127080736e-5
Television programs -- Caso Cerrado,1,Los Angeles Times,7.332991127080736e-5
Television programs -- Copper,1,Los Angeles Times,7.332991127080736e-5
Television programs -- Dora the Explorer,1,Los Angeles Times,7.332991127080736e-5
Television programs -- Fugitivos de la Ley: Los Angeles,1,Los Angeles Times,7.332991127080736e-5
Television programs -- Latino Americans,1,Los Angeles Times,7.332991127080736e-5
Television programs -- Parks and Recreation,1,Los Angeles Times,7.332991127080736e-5
Television sports,1,Los Angeles Times,7.332991127080736e-5
Television syndication,1,Los Angeles Times,7.332991127080736e-5
Temecula California,1,Los Angeles Times,7.332991127080736e-5
Tennessee,1,Los Angeles Times,7.332991127080736e-5
Tennis,1,Los Angeles Times,7.332991127080736e-5
Tenure,1,Los Angeles Times,7.332991127080736e-5
"Terry, Brian",1,Los Angeles Times,7.332991127080736e-5
Tests,1,Los Angeles Times,7.332991127080736e-5
Textiles,1,Los Angeles Times,7.332991127080736e-5
Theater,1,Los Angeles Times,7.332991127080736e-5
Theater -- Dias y Flores,1,Los Angeles Times,7.332991127080736e-5
"Theater -- La Virgen de Guadalupe, Dios Inantzin",1,Los Angeles Times,7.332991127080736e-5
Theater directors & producers,1,Los Angeles Times,7.332991127080736e-5
Theft,1,Los Angeles Times,7.332991127080736e-5
Thein Sein,1,Los Angeles Times,7.332991127080736e-5
Thermal California,1,Los Angeles Times,7.332991127080736e-5
Third party,1,Los Angeles Times,7.332991127080736e-5
Three Gorges Dam,1,Los Angeles Times,7.332991127080736e-5
Tibet,1,Los Angeles Times,7.332991127080736e-5
"Tibi, Ahmad",1,Los Angeles Times,7.332991127080736e-5
Ticket sales,1,Los Angeles Times,7.332991127080736e-5
Tickets,1,Los Angeles Times,7.332991127080736e-5
Tijuana Mexico,1,Los Angeles Times,7.332991127080736e-5
Tobacco smoke,1,Los Angeles Times,7.332991127080736e-5
"Todashev, Ibragim",1,Los Angeles Times,7.332991127080736e-5
Toilet facilities,1,Los Angeles Times,7.332991127080736e-5
Tornadoes,1,Los Angeles Times,7.332991127080736e-5
"Torres, Mark",1,Los Angeles Times,7.332991127080736e-5
"Torres, Norma",1,Los Angeles Times,7.332991127080736e-5
Torture,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Arizona,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Bentonville Arkansas,1,Los Angeles Times,7.332991127080736e-5
Tourism -- California,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Dubai United Arab Emirates,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Haiti,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Halifax Nova Scotia Canada,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Hong Kong,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Kauai Hawaii,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Leiden Netherlands,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Melbourne Victoria Australia,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Nelson British Columbia Canada,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Salina Island,1,Los Angeles Times,7.332991127080736e-5
Tourism -- San Felipe Mexico,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Southern California,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Uruguay,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Venice Italy,1,Los Angeles Times,7.332991127080736e-5
Tourism -- Wellington New Zealand,1,Los Angeles Times,7.332991127080736e-5
Toyota Camry,1,Los Angeles Times,7.332991127080736e-5
Trade restrictions,1,Los Angeles Times,7.332991127080736e-5
Traffic control,1,Los Angeles Times,7.332991127080736e-5
Translations,1,Los Angeles Times,7.332991127080736e-5
Transnationalism,1,Los Angeles Times,7.332991127080736e-5
Transplants & implants,1,Los Angeles Times,7.332991127080736e-5
Transportation services,1,Los Angeles Times,7.332991127080736e-5
Transvestites,1,Los Angeles Times,7.332991127080736e-5
Trauma,1,Los Angeles Times,7.332991127080736e-5
Travel & entertainment expenses,1,Los Angeles Times,7.332991127080736e-5
"Treadwell, Mead",1,Los Angeles Times,7.332991127080736e-5
Treaties,1,Los Angeles Times,7.332991127080736e-5
Trees,1,Los Angeles Times,7.332991127080736e-5
"Trejo, Danny",1,Los Angeles Times,7.332991127080736e-5
Tripoli Libya,1,Los Angeles Times,7.332991127080736e-5
"Trudeau, Justin",1,Los Angeles Times,7.332991127080736e-5
"Tsarnaev, Tamerlan",1,Los Angeles Times,7.332991127080736e-5
Tulare County California,1,Los Angeles Times,7.332991127080736e-5
Typhoons,1,Los Angeles Times,7.332991127080736e-5
Union City California,1,Los Angeles Times,7.332991127080736e-5
Union membership,1,Los Angeles Times,7.332991127080736e-5
United Arab Emirates,1,Los Angeles Times,7.332991127080736e-5
Unreasonable compensation,1,Los Angeles Times,7.332991127080736e-5
Unsolved crimes,1,Los Angeles Times,7.332991127080736e-5
Uruguay,1,Los Angeles Times,7.332991127080736e-5
us,1,Los Angeles Times,7.332991127080736e-5
Values,1,Los Angeles Times,7.332991127080736e-5
Van Nuys-Los Angeles CA,1,Los Angeles Times,7.332991127080736e-5
Vancouver British Columbia Canada,1,Los Angeles Times,7.332991127080736e-5
Vandalism,1,Los Angeles Times,7.332991127080736e-5
"Vargas, Arturo",1,Los Angeles Times,7.332991127080736e-5
"Vazeri, Sadegh Behrouz",1,Los Angeles Times,7.332991127080736e-5
Vegetables,1,Los Angeles Times,7.332991127080736e-5
Vegetation,1,Los Angeles Times,7.332991127080736e-5
Vending machines,1,Los Angeles Times,7.332991127080736e-5
Vendors,1,Los Angeles Times,7.332991127080736e-5
Venice Italy,1,Los Angeles Times,7.332991127080736e-5
Ventilation,1,Los Angeles Times,7.332991127080736e-5
Venture capital,1,Los Angeles Times,7.332991127080736e-5
Venture capital companies,1,Los Angeles Times,7.332991127080736e-5
Vice Presidents,1,Los Angeles Times,7.332991127080736e-5
Viewers,1,Los Angeles Times,7.332991127080736e-5
Visual artists,1,Los Angeles Times,7.332991127080736e-5
Vodka,1,Los Angeles Times,7.332991127080736e-5
Voice communication,1,Los Angeles Times,7.332991127080736e-5
Wage & price controls,1,Los Angeles Times,7.332991127080736e-5
Wage differential,1,Los Angeles Times,7.332991127080736e-5
Waivers,1,Los Angeles Times,7.332991127080736e-5
"Walrond, Michael A Jr",1,Los Angeles Times,7.332991127080736e-5
Warranties,1,Los Angeles Times,7.332991127080736e-5
Washington Navy Yard,1,Los Angeles Times,7.332991127080736e-5
Water pollution,1,Los Angeles Times,7.332991127080736e-5
Water quality,1,Los Angeles Times,7.332991127080736e-5
Waterfalls,1,Los Angeles Times,7.332991127080736e-5
"Waters, Maxine",1,Los Angeles Times,7.332991127080736e-5
Weather,1,Los Angeles Times,7.332991127080736e-5
Weblogs,1,Los Angeles Times,7.332991127080736e-5
Weddings,1,Los Angeles Times,7.332991127080736e-5
Welfare fraud,1,Los Angeles Times,7.332991127080736e-5
Wellington New Zealand,1,Los Angeles Times,7.332991127080736e-5
Wellness programs,1,Los Angeles Times,7.332991127080736e-5
West Africa,1,Los Angeles Times,7.332991127080736e-5
West Germany,1,Los Angeles Times,7.332991127080736e-5
"Wiener, Scott",1,Los Angeles Times,7.332991127080736e-5
Wilderness areas,1,Los Angeles Times,7.332991127080736e-5
Wildlife management,1,Los Angeles Times,7.332991127080736e-5
Wildlife sanctuaries,1,Los Angeles Times,7.332991127080736e-5
"Williams, Joan C",1,Los Angeles Times,7.332991127080736e-5
"Williams, Juan",1,Los Angeles Times,7.332991127080736e-5
"Williams, Rowan",1,Los Angeles Times,7.332991127080736e-5
Wineries & vineyards,1,Los Angeles Times,7.332991127080736e-5
Wines,1,Los Angeles Times,7.332991127080736e-5
Wireless access points,1,Los Angeles Times,7.332991127080736e-5
Wireless communications,1,Los Angeles Times,7.332991127080736e-5
Womens rights movement,1,Los Angeles Times,7.332991127080736e-5
Womens suffrage,1,Los Angeles Times,7.332991127080736e-5
"Wong, Jiverly",1,Los Angeles Times,7.332991127080736e-5
"Wong, Jiverly A",1,Los Angeles Times,7.332991127080736e-5
"Wong, Tom",1,Los Angeles Times,7.332991127080736e-5
"Woodford, Jeanne",1,Los Angeles Times,7.332991127080736e-5
Workers compensation,1,Los Angeles Times,7.332991127080736e-5
Workforce planning,1,Los Angeles Times,7.332991127080736e-5
World music,1,Los Angeles Times,7.332991127080736e-5
World War I,1,Los Angeles Times,7.332991127080736e-5
Wrestling,1,Los Angeles Times,7.332991127080736e-5
"Wright, Jeremiah Jr",1,Los Angeles Times,7.332991127080736e-5
"Wu, Felix",1,Los Angeles Times,7.332991127080736e-5
Wyoming,1,Los Angeles Times,7.332991127080736e-5
Xalisco Mexico,1,Los Angeles Times,7.332991127080736e-5
"Yacoub, Ninos",1,Los Angeles Times,7.332991127080736e-5
"Yee, Leland",1,Los Angeles Times,7.332991127080736e-5
"Yellen, Janet L",1,Los Angeles Times,7.332991127080736e-5
"Yoder, Kevin",1,Los Angeles Times,7.332991127080736e-5
Yosemite National Park,1,Los Angeles Times,7.332991127080736e-5
"Young, Caprice",1,Los Angeles Times,7.332991127080736e-5
"Young, Don",1,Los Angeles Times,7.332991127080736e-5
Youth culture,1,Los Angeles Times,7.332991127080736e-5
Youth organizations,1,Los Angeles Times,7.332991127080736e-5
Zacatecas Mexico,1,Los Angeles Times,7.332991127080736e-5
Zambia,1,Los Angeles Times,7.332991127080736e-5
"Zazi, Najibullah",1,Los Angeles Times,7.332991127080736e-5
Zedd (Anton Zaslavski),1,Los Angeles Times,7.332991127080736e-5
Zionism,1,Los Angeles Times,7.332991127080736e-5
United States--US,726,Wall Street Journal (Online),0.055662040941501185
Aliens,400,Wall Street Journal (Online),0.030667791152342253
Immigration policy,298,Wall Street Journal (Online),0.02284750440849498
"Obama, Barack",205,Wall Street Journal (Online),0.015717242965575404
New York,164,Wall Street Journal (Online),0.012573794372460324
Presidential elections,163,Wall Street Journal (Online),0.012497124894579468
California,150,Wall Street Journal (Online),0.011500421682128345
Political campaigns,130,Wall Street Journal (Online),0.009967032124511232
Immigration,125,Wall Street Journal (Online),0.009583684735106955
Hispanic Americans,113,Wall Street Journal (Online),0.008663651000536687
Cities,112,Wall Street Journal (Online),0.00858698152265583
"Trump, Donald J",110,Wall Street Journal (Online),0.00843364256689412
Europe,105,Wall Street Journal (Online),0.008050295177489841
Political parties,103,Wall Street Journal (Online),0.00789695622172813
Recessions,103,Wall Street Journal (Online),0.00789695622172813
Candidates,97,Wall Street Journal (Online),0.007436939354442996
Muslims,91,Wall Street Journal (Online),0.006976922487157863
United Kingdom--UK,82,Wall Street Journal (Online),0.006286897186230162
Presidents,80,Wall Street Journal (Online),0.006133558230468451
Population,77,Wall Street Journal (Online),0.005903549796825884
Gross Domestic Product--GDP,73,Wall Street Journal (Online),0.005596871885302461
Primaries & caucuses,72,Wall Street Journal (Online),0.005520202407421605
Germany,70,Wall Street Journal (Online),0.005366863451659894
Local elections,69,Wall Street Journal (Online),0.005290193973779039
Politics,68,Wall Street Journal (Online),0.0052135244958981825
Citizenship,67,Wall Street Journal (Online),0.005136855018017327
Prime ministers,67,Wall Street Journal (Online),0.005136855018017327
China,64,Wall Street Journal (Online),0.004906846584374761
Economic growth,62,Wall Street Journal (Online),0.004753507628613049
Bills,61,Wall Street Journal (Online),0.004676838150732193
Nominations,59,Wall Street Journal (Online),0.004523499194970482
Texas,59,Wall Street Journal (Online),0.004523499194970482
Refugees,57,Wall Street Journal (Online),0.004370160239208771
Japan,56,Wall Street Journal (Online),0.004293490761327915
"Clinton, Hillary",54,Wall Street Journal (Online),0.004140151805566204
Polls & surveys,54,Wall Street Journal (Online),0.004140151805566204
Syria,54,Wall Street Journal (Online),0.004140151805566204
"Romney, W Mitt",53,Wall Street Journal (Online),0.004063482327685349
Florida,51,Wall Street Journal (Online),0.003910143371923637
Economic conditions,50,Wall Street Journal (Online),0.0038334738940427816
Mexico,50,Wall Street Journal (Online),0.0038334738940427816
"Bush, George W",49,Wall Street Journal (Online),0.003756804416161926
France,47,Wall Street Journal (Online),0.0036034654604002146
Studies,45,Wall Street Journal (Online),0.0034501265046385033
Voter behavior,45,Wall Street Journal (Online),0.0034501265046385033
Governors,43,Wall Street Journal (Online),0.0032967875488767923
Workers,43,Wall Street Journal (Online),0.0032967875488767923
Middle East,42,Wall Street Journal (Online),0.0032201180709959367
Colleges & universities,41,Wall Street Journal (Online),0.003143448593115081
Election results,41,Wall Street Journal (Online),0.003143448593115081
Iraq,41,Wall Street Journal (Online),0.003143448593115081
Passports & visas,37,Wall Street Journal (Online),0.0028367706815916583
Asian Americans,35,Wall Street Journal (Online),0.002683431725829947
Employment,35,Wall Street Journal (Online),0.002683431725829947
Myanmar (Burma),35,Wall Street Journal (Online),0.002683431725829947
Religion,35,Wall Street Journal (Online),0.002683431725829947
"Rubio, Marco",34,Wall Street Journal (Online),0.0026067622479490913
Murders & murder attempts,33,Wall Street Journal (Online),0.002530092770068236
Real estate sales,33,Wall Street Journal (Online),0.002530092770068236
Unemployment,32,Wall Street Journal (Online),0.0024534232921873803
Greece,31,Wall Street Journal (Online),0.0023767538143065247
Migration,31,Wall Street Journal (Online),0.0023767538143065247
Criminal investigations,30,Wall Street Journal (Online),0.002300084336425669
State elections,30,Wall Street Journal (Online),0.002300084336425669
Canada,29,Wall Street Journal (Online),0.0022234148585448133
Census of Population,29,Wall Street Journal (Online),0.0022234148585448133
India,29,Wall Street Journal (Online),0.0022234148585448133
Interest rates,29,Wall Street Journal (Online),0.0022234148585448133
Iran,29,Wall Street Journal (Online),0.0022234148585448133
Israel,29,Wall Street Journal (Online),0.0022234148585448133
Violence,29,Wall Street Journal (Online),0.0022234148585448133
Arizona,28,Wall Street Journal (Online),0.0021467453806639576
Deportation,28,Wall Street Journal (Online),0.0021467453806639576
Ohio,28,Wall Street Journal (Online),0.0021467453806639576
Shortages,28,Wall Street Journal (Online),0.0021467453806639576
Italy,27,Wall Street Journal (Online),0.002070075902783102
Los Angeles California,27,Wall Street Journal (Online),0.002070075902783102
New Jersey,27,Wall Street Journal (Online),0.002070075902783102
Political asylum,27,Wall Street Journal (Online),0.002070075902783102
Tax rates,27,Wall Street Journal (Online),0.002070075902783102
Central banks,26,Wall Street Journal (Online),0.0019934064249022463
National security,26,Wall Street Journal (Online),0.0019934064249022463
Population growth,26,Wall Street Journal (Online),0.0019934064249022463
Councils,25,Wall Street Journal (Online),0.0019167369470213908
Health care policy,25,Wall Street Journal (Online),0.0019167369470213908
