Title,Abstract,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,documentFeatures,startPage,subjectTerms,subjects,FindACopy,Database
"Christians Are Leaving The Middle East --- Fueled by civil war and the rise of extremists, the exodus deepens the dominance of Islam","  In Iraq, the instability that started in 2003, when a U.S. invasion toppled Iraqi leader Saddam Hussein, deepened more than a decade later when Islamic State took over about one-quarter of the country.",1898367758,Newspapers," Abi-Habib, Maria
Maria
Maria Abi-Habib
Abi-Habib
Maria Abi-Habib , Abi-Habib, Maria
Maria
Maria Abi-Habib
Abi-Habib
Maria Abi-Habib"," Gordon-Conwell Theological Seminary
611310"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4322319983 , 111574132 , 7510 , WSJ , DWJNJ000000020170513ed5d0002v", News," May 13, 2017",0099-9660, English, English, A.1," New York, N.Y.","May 13, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1898367758?accountid=14496,, A.1," Suicide bombings , Iraq War-2003 , Civil war , Christianity , Muslims , Christians , Radical groups , Demographics , Christians , United States--US , Egypt , Iraq , Middle East , Middle East",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Christians+Are+Leaving+The+Middle+East+---+Fueled+by+civil+war+and+the+rise+of+extremists%2C+the+exodus+deepens+the+dominance+of+Islam&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-05-13&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Abi-Habib%2C+Maria&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"NEIGHBORHOOD SPOTLIGHT: WEST HILLS; It's more wildlife than nightlife; With a wealth of rustic spots, this family-leaning suburb suits early risers.",,1898370686,Newspapers," Garner, Scott
Scott
Scott Garner
Garner
Scott Garner"," Los Angeles Times
511110"," Copyright Los Angeles Times May 13, 2017"," 7683 , PQ_7683_May132017 , LATMLATM2017051311457 , LATMLATM2017051311457", News," May 13, 2017",0458-3035, English, English, J.6," Los Angeles, Calif.","May 13, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1898370686?accountid=14496,, J.6," Chief executive officers , Photographers , Parks & recreation areas , Real estate sales , Neighborhoods , Secondary schools , Median , Hospital management companies , Homeowners , Housing prices , Simi Hills , San Fernando Valley", WEST HILLS (CA),http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=NEIGHBORHOOD+SPOTLIGHT%3A+WEST+HILLS%3B+It%27s+more+wildlife+than+nightlife%3B+With+a+wealth+of+rustic+spots%2C+this+family-leaning+suburb+suits+early+risers.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-05-13&amp;volume=&amp;issue=&amp;spage=J.6&amp;au=Garner%2C+Scott&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"Who built that border wall? California's proposal to punish businesses that work on Trump's 2,000-mile barrier is misguided.",,1898524961,Newspapers,," Congress
921120"," Copyright Los Angeles Times May 14, 2017"," 7683 , PQ_7683_May142017 , LATMLATM2017051411559 , LATMLATM2017051411559", Editorial," May 14, 2017",0458-3035, English, English, A.17," Los Angeles, Calif.","May 14, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1898524961?accountid=14496,, A.17," Immigration policy , Abortion , Bills , Mexico , California , United States--US , Sacramento California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Who+built+that+border+wall%3F+California%27s+proposal+to+punish+businesses+that+work+on+Trump%27s+2%2C000-mile+barrier+is+misguided.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-05-14&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
Scourge of the Black Hand,,1898525626,Newspapers," Roberts, Sam
Sam
Sam Roberts
Roberts
Sam Roberts"," Ku Klux Klan
813940 , Police Department-New York City NY
922120 , Houghton Mifflin Harcourt Publishing Co
511130"," Copyright New York Times Company May 14, 2017"," 731412-20170514 , 731412-20170514 , 7818 , PQ_7818_May142017", News," May 14, 2017",0362-4331, English, English, MB.4," New York, N.Y.","May 14, 2017",New York Times,2017,https://search.proquest.com/docview/1898525626?accountid=14496,, MB.4," Italian Americans , Acquittals & mistrials , Firearm laws & regulations , Valentino, Rudolph , Caruso, Enrico (1873-1921) , New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Scourge+of+the+Black+Hand%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-05-14&amp;volume=&amp;issue=&amp;spage=MB.4&amp;au=Roberts%2C+Sam&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
The Census and Right-Wing Hysteria,,1898525687,Newspapers," Gans, Herbert J
Herbert
Herbert J Gans
Gans
J
Herbert J. Gans"," American Prospect
511120 , Bureau of the Census
926110"," Copyright New York Times Company May 14, 2017"," 065625-20170514 , 065625-20170514 , 7818 , PQ_7818_May142017", Op-Ed," May 14, 2017",0362-4331, English, English, SR.2," New York, N.Y.","May 14, 2017",New York Times,2017,https://search.proquest.com/docview/1898525687?accountid=14496,, SR.2," Hispanic Americans , Sociology , Asian Americans , Multiracial people , African Americans , Race , Census of Population , Trump, Donald J , California , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Census+and+Right-Wing+Hysteria%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-05-14&amp;volume=&amp;issue=&amp;spage=SR.2&amp;au=Gans%2C+Herbert+J&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Angela Merkel's Christian Democrats Win Election in Germany's Biggest State; The result in North Rhine-Westphalia bolsters the chancellor ahead of September federal election,,1898553193,Newspapers," Troianovski, Anton
Anton
Anton Troianovski
Troianovski
Anton Troianovski"," Alternative for Germany
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170514000020170514ed5e0018h , WSJOWSJO20170514000020170514ed5e0018h , 117310 , PQ_117310_May142017", News," May 14, 2017",, English, English, n/a," New York, N.Y.","May 14, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1898553193?accountid=14496,, n/a," Candidates , Coalition governments , Germany , Merkel, Angela",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Angela+Merkel%27s+Christian+Democrats+Win+Election+in+Germany%27s+Biggest+State%3B+The+result+in+North+Rhine-Westphalia+bolsters+the+chancellor+ahead+of+September+federal+election&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-05-14&amp;volume=&amp;issue=&amp;spage=&amp;au=Troianovski%2C+Anton&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"ON EDGE IN TRUMP'S AMERICA; Idaho town besieged by refugees? No, fake news; Folks get along fine despite what a far-right show says",,1898603154,Newspapers," Montero, David
David
David Montero
Montero
David Montero"," Chobani
311511"," Copyright Los Angeles Times May 15, 2017"," 7683 , PQ_7683_May152017 , LATMLATM2017051511728 , LATMLATM2017051511728", News," May 15, 2017",0458-3035, English, English, A.1," Los Angeles, Calif.","May 15, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1898603154?accountid=14496,, A.1," Refugees , Photographers , Conspiracy , Rodeos , Defamation , Tuberculosis , Rape , Genocide , Shoshone Falls , Idaho , Snake River"," Infographic , IDAHO , CITIES , REFUGEES , NEWS MEDIA , POLITICS , CONSERVATIVES",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=ON+EDGE+IN+TRUMP%27S+AMERICA%3B+Idaho+town+besieged+by+refugees%3F+No%2C+fake+news%3B+Folks+get+along+fine+despite+what+a+far-right+show+says&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-05-15&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Montero%2C+David&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
ANALYSIS; Trump stops turning his back on world; The 'America first' president becomes more globalist as he prepares for his first foreign trip.,,1898603206,Newspapers," Bierman, Noah
Noah
Noah Bierman
Bierman
Noah Bierman"," North Atlantic Treaty Organization--NATO
928120 , European Union
926110
928120 , Bard College
611310"," Copyright Los Angeles Times May 15, 2017"," 7683 , PQ_7683_May152017 , LATMLATM2017051511727 , LATMLATM2017051511727", News," May 15, 2017",0458-3035, English, English, A.1," Los Angeles, Calif.","May 15, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1898603206?accountid=14496,, A.1," North American Free Trade Agreement , Economic reform , Councils , National security , Social networks , International relations , Advisors , Candidates , Nationalism , Populism , Foreign policy , Middle East , Netherlands , United States--US , Saudi Arabia , Israel , United Kingdom--UK , Belgium , Austria , France , Europe"," Lead story , TRUMP, DONALD J , UNITED STATES , FOREIGN POLICY",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=ANALYSIS%3B+Trump+stops+turning+his+back+on+world%3B+The+%27America+first%27+president+becomes+more+globalist+as+he+prepares+for+his+first+foreign+trip.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-05-15&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Bierman%2C+Noah&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
Guten Gefilte! Jewish Delicacies Beguile the German Capital,,1898604479,Newspapers," Gellman, Lindsay
Lindsay
Lindsay Gellman
Gellman
Lindsay Gellman",," Copyright New York Times Company May 15, 2017"," 386235-20170515 , 386235-20170515 , 7818 , PQ_7818_May152017", News," May 15, 2017",0362-4331, English, English, A.9," New York, N.Y.","May 15, 2017",New York Times,2017,https://search.proquest.com/docview/1898604479?accountid=14496,, A.9," Culture , Transplants & implants , Jewish life & ethics , World War II , Kosher food , Bookstores , Jewish culture , Jews , Festivals , New York , Massachusetts , Israel , North America , East Germany , Eastern Europe , Tel Aviv Israel",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Guten+Gefilte%21+Jewish+Delicacies+Beguile+the+German+Capital%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-05-15&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Gellman%2C+Lindsay&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
World News: State Elections Lift Merkel,"  The center-right Christian Democrats finished ahead of the Social Democrats 33% to 31.5% in Sunday's state election in North Rhine-Westphalia, according to a projection based on exit polls and early results released by ARD public television.",1898607598,Newspapers," Troianovski, Anton
Anton
Anton Troianovski
Troianovski
Anton Troianovski , Troianovski, Anton
Anton
Anton Troianovski
Troianovski
Anton Troianovski"," Alternative for Germany
813940 , Christian Democratic Union-Germany
813940 , Social Democratic Party-Germany
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4322345093 , 111575512 , 7510 , WSJ , DWJNJ000000020170515ed5f0001f", News," May 15, 2017",0099-9660, English, English, A.11," New York, N.Y.","May 15, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1898607598?accountid=14496,, A.11," Political parties , Political campaigns , Elections , Germany , Schulz, Martin , Merkel, Angela",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World+News%3A+State+Elections+Lift+Merkel&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-05-15&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Troianovski%2C+Anton&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Can Trump Deliver 3% Growth? Stubborn Realities Stand in the Way; U.S. work force isn't increasing or gaining productivity fast enough to provide room for robust economic expansion the president is counting on,,1898684353,Newspapers," Timiraos, Nick
Nick
Nick Timiraos
Timiraos
Nick Timiraos; Andrew Tangel , Tangel, Andrew
Andrew
Andrew Tangel
Tangel",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170515000020170515ed5f00335 , WSJOWSJO20170515000020170515ed5f00335 , 117310 , PQ_117310_May152017", News," May 15, 2017",, English, English, n/a," New York, N.Y.","May 15, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1898684353?accountid=14496,, n/a," Economists , Tax rates , Productivity , Federal budget , Investments , Interest rates , Labor market , Recessions , Economic crisis , Economic growth , Presidents , Economic conditions , Growth rate , Labor force , Employment , Federal Reserve monetary policy , Immigration , Capital expenditures , Social security , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Can+Trump+Deliver+3%25+Growth%3F+Stubborn+Realities+Stand+in+the+Way%3B+U.S.+work+force+isn%27t+increasing+or+gaining+productivity+fast+enough+to+provide+room+for+robust+economic+expansion+the+president+is+counting+on&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-05-15&amp;volume=&amp;issue=&amp;spage=&amp;au=Timiraos%2C+Nick%3BTangel%2C+Andrew&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
State Electoral Win Shows Angela Merkel's Staying Power; Christian Democrats' victory in Social Democratic bastion points to chancellor's improving odds for re-election in September,,1898708289,Newspapers," Troianovski, Anton
Anton
Anton Troianovski
Troianovski
Anton Troianovski"," Alternative for Germany
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170515000020170515ed5f004ed , WSJOWSJO20170515000020170515ed5f004ed , 117310 , PQ_117310_May152017", News," May 15, 2017",, English, English, n/a," New York, N.Y.","May 15, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1898708289?accountid=14496,, n/a," Political campaigns , Election results , State elections , Presidential elections , Coalition governments , Trump, Ivanka , Salman, King of Saudi Arabia , Germany , Putin, Vladimir",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=State+Electoral+Win+Shows+Angela+Merkel%27s+Staying+Power%3B+Christian+Democrats%27+victory+in+Social+Democratic+bastion+points+to+chancellor%27s+improving+odds+for+re-election+in+September&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-05-15&amp;volume=&amp;issue=&amp;spage=&amp;au=Troianovski%2C+Anton&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Labor Force Poses Limits To 3% Growth --- Slow growth in number of workers and their productivity are obstacles to president's plans,"  If the economy expands at around a 3% rate over the next decade -- a projection Mr. Mnuchin says the administration will make in its budget proposal later this month -- government revenue over that time should be $3.7 trillion more than currently forecast, according to estimates by economists at Goldman Sachs Group Inc. The projection assumes no change in tax rates. Meeting Mr. Trump's objective, though, would need ""the type of growth we often refer to as productivity miracles,"" said Michael Feroli, chief U.S. economist at J.P. Morgan Chase &amp; Co. The contours of growth and the labor market are likely to influence the pace by which the Fed drains its easy money from the financial system.\n",1898907766,Newspapers," Timiraos, Nick
Nick
Nick Timiraos
Timiraos
Nick Timiraos; Andrew Tangel , Tangel, Andrew
Andrew
Andrew Tangel
Tangel , Timiraos, Nick
Nick
Nick Timiraos
Timiraos
Nick Timiraos , Tangel, Andrew
Andrew
Andrew Tangel
Tangel
Andrew Tangel"," Ariens Co
333112"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4322362565 , 111579972 , 7510 , WSJ , DWJNJ000000020170516ed5g0001h", News," May 16, 2017",0099-9660, English, English, A.1," New York, N.Y.","May 16, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1898907766?accountid=14496,, A.1," Tax rates , Labor shortages , Skilled workers , Productivity , Economic growth , Labor market , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Labor+Force+Poses+Limits+To+3%25+Growth+---+Slow+growth+in+number+of+workers+and+their+productivity+are+obstacles+to+president%27s+plans&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-05-16&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Timiraos%2C+Nick%3BTangel%2C+Andrew&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
